qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
CLASS_W32,high,0.60619100787618,Neutral (N=0),0.60619100787618,0.0
COMMIMPA_W32,low,0.5757115023424748,Neutral (N=0),0.5757115023424748,0.0
COMMIMPA_W32,high,0.6047698855411118,Neutral (N=0),0.6047698855411118,0.0
COMMIMPB_W32,low,0.3385713884556586,Neutral (N=0),0.3385713884556586,0.0
COMMIMPB_W32,high,0.3226877884556586,Neutral (N=0),0.3226877884556586,0.0
COMMIMPC_W32,low,0.8378333967290258,Neutral (N=0),0.8378333967290258,0.0
COMMIMPC_W32,high,0.9218352765305291,Neutral (N=0),0.9218352765305291,0.0
COMMIMPF_W32,low,0.5642937129235306,Neutral (N=0),0.5642937129235306,0.0
COMMIMPF_W32,high,0.5953102329235306,Neutral (N=0),0.5953102329235306,0.0
COMMIMPG_W32,low,0.6695094300000001,Neutral (N=0),0.6695094300000001,0.0
COMMIMPG_W32,high,0.6643714952124676,Neutral (N=0),0.6643714952124676,0.0
COMMIMPH_W32,low,0.8408597694893232,Neutral (N=0),0.8408597694893232,0.0
COMMIMPH_W32,high,0.6494569652439894,Neutral (N=0),0.6494569652439894,0.0
COMMYRS_W32,low,1.0417212879798896,Neutral (N=0),1.0417212879798896,0.0
COMMYRS_W32,high,0.898862277623674,Neutral (N=0),0.898862277623674,0.0
ETHNCMAJ_W32,low,0.09955660791499678,Neutral (N=0),0.09955660791499678,0.0
ETHNCMAJ_W32,high,0.06091634576506366,Neutral (N=0),0.06091634576506366,0.0
GAYMARR2_W32,low,0.49034480114034223,Neutral (N=0),0.49034480114034223,0.0
GAYMARR2_W32,high,0.7166355419232661,Neutral (N=0),0.7166355419232661,0.0
HARASS2F1_W32,low,0.11352220644268525,Neutral (N=0),0.11352220644268525,0.0
HARASS2F1_W32,high,0.03236647719384128,Neutral (N=0),0.03236647719384128,0.0
IMMIMPACT_W32,low,0.13702655028756622,Neutral (N=0),0.13702655028756622,0.0
IMMIMPACT_W32,high,0.19476951819608807,Neutral (N=0),0.19476951819608807,0.0
MOVERURAL_W32,low,0.22655006333881234,Neutral (N=0),0.22655006333881234,0.0
MOVERURAL_W32,high,0.23938529089910732,Neutral (N=0),0.23938529089910732,0.0
MOVESUBURB_W32,low,0.3241749992869186,Neutral (N=0),0.3241749992869186,0.0
MOVESUBURB_W32,high,0.3452819396377574,Neutral (N=0),0.3452819396377574,0.0
MOVEURBAN_W32,low,0.37459281966782443,Neutral (N=0),0.37459281966782443,0.0
MOVEURBAN_W32,high,0.4313394256866058,Neutral (N=0),0.4313394256866058,0.0
NEIGHINTERA_W32,low,0.4695435356177722,Neutral (N=0),0.4695435356177722,0.0
NEIGHINTERA_W32,high,0.487454449835133,Neutral (N=0),0.487454449835133,0.0
NEIGHINTERB_W32,low,1.7531291096065869,Neutral (N=0),1.7531291096065869,0.0
NEIGHINTERB_W32,high,2.086843158344742,Neutral (N=0),2.086843158344742,0.0
NEIGHKIDS_W32,low,0.35318877883771105,Neutral (N=0),0.35318877883771105,0.0
NEIGHKIDS_W32,high,0.24505252883771103,Neutral (N=0),0.24505252883771103,0.0
NEIGHSAMEA_W32,low,0.8440973819688463,Neutral (N=0),0.8440973819688463,0.0
NEIGHSAMEA_W32,high,1.1658512982334468,Neutral (N=0),1.1658512982334468,0.0
SATLIFED_W32,low,0.6624879377224961,Neutral (N=0),0.6624879377224961,0.0
SATLIFED_W32,high,0.796740600434219,Neutral (N=0),0.796740600434219,0.0
SOCTRUST2_W32,low,0.2142139819317569,Neutral (N=0),0.2142139819317569,0.0
SOCTRUST2_W32,high,0.4746176119317569,Neutral (N=0),0.4746176119317569,0.0
VALUERURAL_W32,low,0.5573433096296921,Neutral (N=0),0.5573433096296921,0.0
VALUERURAL_W32,high,0.5348017396296922,Neutral (N=0),0.5348017396296922,0.0
WHADVANT_W32,low,0.6866556418043197,Neutral (N=0),0.6866556418043197,0.0
WHADVANT_W32,high,0.6733020318043197,Neutral (N=0),0.6733020318043197,0.0
WILLMOVE_W32,low,1.3827327387798176,Neutral (N=0),1.3827327387798176,0.0
WILLMOVE_W32,high,1.3964128224287353,Neutral (N=0),1.3964128224287353,0.0
EAT1_W34,low,0.7196750460834848,Neutral (N=0),0.7196750460834848,0.0
EAT1_W34,high,1.0102473860834849,Neutral (N=0),1.0102473860834849,0.0
EAT2_W34,low,0.9959068875110901,Neutral (N=0),0.9959068875110901,0.0
EAT2_W34,high,0.7542544992514354,Neutral (N=0),0.7542544992514354,0.0
EAT5B_W34,low,0.373864602206104,Neutral (N=0),0.373864602206104,0.0
EAT5B_W34,high,0.42993773972519733,Neutral (N=0),0.42993773972519733,0.0
EAT5C_W34,low,0.3050386557647713,Neutral (N=0),0.3050386557647713,0.0
EAT5C_W34,high,0.31317340576477115,Neutral (N=0),0.31317340576477115,0.0
EAT5D_W34,low,0.3917829128601109,Neutral (N=0),0.3917829128601109,0.0
EAT5D_W34,high,0.49985935654256597,Neutral (N=0),0.49985935654256597,0.0
EVOBIOA_W34,low,0.2767722376004099,Neutral (N=0),0.2767722376004099,0.0
EVOBIOA_W34,high,0.008304657600409882,Neutral (N=0),0.008304657600409882,0.0
EVOBIOB_W34,low,0.36295319000000004,Neutral (N=0),0.36295319000000004,0.0
EVOBIOB_W34,high,0.16793347999999997,Neutral (N=0),0.16793347999999997,0.0
EVOPERS3_W34,low,0.4367878578096068,Neutral (N=0),0.4367878578096068,0.0
EVOPERS3_W34,high,0.3847715474768579,Neutral (N=0),0.3847715474768579,0.0
EVOTHREE_W34,low,0.001606870000000038,Neutral (N=0),0.001606870000000038,0.0
EVOTHREE_W34,high,0.10774671000000002,Neutral (N=0),0.10774671000000002,0.0
FUD22_W34,low,0.7445208217730707,Neutral (N=0),0.7445208217730707,0.0
FUD22_W34,high,0.751552750650436,Neutral (N=0),0.751552750650436,0.0
FUD24_W34,low,0.012156302678282827,Neutral (N=0),0.012156302678282827,0.0
FUD24_W34,high,0.05042315010831974,Neutral (N=0),0.05042315010831974,0.0
FUD33B_W34,low,0.17208028450418694,Neutral (N=0),0.17208028450418694,0.0
FUD33B_W34,high,0.22271162123549007,Neutral (N=0),0.22271162123549007,0.0
FUD35_W34,low,0.7712873699999999,Neutral (N=0),0.7712873699999999,0.0
FUD35_W34,high,0.832086822854972,Neutral (N=0),0.832086822854972,0.0
FUD37A_W34,low,0.9010057968302457,Neutral (N=0),0.9010057968302457,0.0
FUD37A_W34,high,0.7112469138202474,Neutral (N=0),0.7112469138202474,0.0
FUD37B_W34,low,0.48262466073193583,Neutral (N=0),0.48262466073193583,0.0
FUD37B_W34,high,0.3252002999999999,Neutral (N=0),0.3252002999999999,0.0
FUD37C_W34,low,0.5416194304516043,Neutral (N=0),0.5416194304516043,0.0
FUD37C_W34,high,0.7835466600424921,Neutral (N=0),0.7835466600424921,0.0
BETTERBIZ1F2D_W36,low,0.08183622275936754,Neutral (N=0),0.08183622275936754,0.0
BETTERBIZ1F2D_W36,high,0.09406875793899618,Neutral (N=0),0.09406875793899618,0.0
BETTERBIZ1F2E_W36,low,0.06319457,Neutral (N=0),0.06319457,0.0
BETTERBIZ1F2E_W36,high,0.15308994499999998,Neutral (N=0),0.15308994499999998,0.0
BETTERBIZ1F2H_W36,low,0.029669596004223392,Neutral (N=0),0.029669596004223392,0.0
BETTERBIZ1F2H_W36,high,0.07640866499999999,Neutral (N=0),0.07640866499999999,0.0
BETTERBIZ2F2C_W36,low,0.029213599991917222,Neutral (N=0),0.029213599991917222,0.0
BETTERBIZ2F2C_W36,high,0.05474808500808275,Neutral (N=0),0.05474808500808275,0.0
BETTERBIZ2F2E_W36,low,0.06957138523655151,Neutral (N=0),0.06957138523655151,0.0
BETTERBIZ2F2E_W36,high,0.06698152482434516,Neutral (N=0),0.06698152482434516,0.0
BETTERBIZ2F2F_W36,low,0.20855110354245615,Neutral (N=0),0.20855110354245615,0.0
BETTERBIZ2F2F_W36,high,0.16986703354245622,Neutral (N=0),0.16986703354245622,0.0
BETTERPOL1F1B_W36,low,0.25821616425464555,Neutral (N=0),0.25821616425464555,0.0
BETTERPOL1F1B_W36,high,0.3251969642546455,Neutral (N=0),0.3251969642546455,0.0
BETTERPOL1F1E_W36,low,0.10037125166368918,Neutral (N=0),0.10037125166368918,0.0
