qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
COMMIMPB_W32,socioeco,"Less than $30,000","$100,000 or more",0.026607140000000085,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3440564799117416,0.28670011349995483,0.05735636641178676
COMMIMPC_W32,socioeco,"Less than $30,000","$100,000 or more",0.0986442676354575,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6914256487947861,0.7263419312896102,-0.03491628249482415
COMMIMPF_W32,socioeco,"Less than $30,000","$100,000 or more",0.21057993999999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.49295586846375644,0.449939704,0.043016164463756446
COMMIMPG_W32,socioeco,"Less than $30,000","$100,000 or more",0.08654338073068257,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7264363541192773,0.6850906604143938,0.0413456937048835
COMMIMPH_W32,socioeco,"Less than $30,000","$100,000 or more",0.22760973912283822,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7271604561073992,0.89203999,-0.1648795338926008
COMMYRS_W32,socioeco,"Less than $30,000","$100,000 or more",0.21699426688606432,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5524030873739476,0.5430314636917537,0.009371623682193908
ETHNCMAJ_W32,socioeco,"Less than $30,000","$100,000 or more",0.038640262149933116,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.13061296818762552,0.1199281863894121,0.010684781798213416
GAYMARR2_W32,socioeco,"Less than $30,000","$100,000 or more",0.3238905899999999,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1054562317453183,0.869904327437629,0.23555190430768924
HARASS2F1_W32,socioeco,"Less than $30,000","$100,000 or more",0.0815416,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.11164192776137598,0.06727395660095976,0.044367971160416214
IMMIMPACT_W32,socioeco,"Less than $30,000","$100,000 or more",0.05774296790852182,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.16381145804962638,0.17337828930762794,-0.009566831258001562
MOVERURAL_W32,socioeco,"Less than $30,000","$100,000 or more",0.1465538524443859,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3387596836468031,0.46581645662503235,-0.12705677297822926
MOVESUBURB_W32,socioeco,"Less than $30,000","$100,000 or more",0.06641782000000002,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.31943759628506785,0.4703472331274169,-0.15090963684234904
MOVEURBAN_W32,socioeco,"Less than $30,000","$100,000 or more",0.2931767104819855,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.45121309746267246,0.6527924708142473,-0.20157937335157483
NEIGHINTERA_W32,socioeco,"Less than $30,000","$100,000 or more",0.26752165294381636,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.7196928788874826,0.9417153765053081,-0.22202249761782555
NEIGHINTERB_W32,socioeco,"Less than $30,000","$100,000 or more",0.33371404873815536,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,2.090977582447771,2.3279765633550618,-0.23699898090729077
NEIGHKIDS_W32,socioeco,"Less than $30,000","$100,000 or more",0.10813625000000004,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2248826360433642,0.23413026382512367,-0.009247627781759471
NEIGHSAMEA_W32,socioeco,"Less than $30,000","$100,000 or more",0.4140787582304698,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.093173764445879,1.1346907286907961,-0.04151696424491713
SATLIFED_W32,socioeco,"Less than $30,000","$100,000 or more",0.3377017877221706,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4732628237342682,0.4132363466114386,0.0600264771228296
SOCTRUST2_W32,socioeco,"Less than $30,000","$100,000 or more",0.26040363,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.11048903423599832,0.087413336748905,0.023075697487093316
VALUERURAL_W32,socioeco,"Less than $30,000","$100,000 or more",0.03950338999999983,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4234903373713943,0.33331066605135395,0.09017967132004034
WHADVANT_W32,socioeco,"Less than $30,000","$100,000 or more",0.06143526999999993,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8345537807714422,0.811220060128841,0.023333720642601197
WILLMOVE_W32,socioeco,"Less than $30,000","$100,000 or more",0.0970999205458094,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5348560409908125,0.822112474392242,-0.2872564334014295
EAT1_W34,socioeco,"Less than $30,000","$100,000 or more",0.2905723400000001,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.43769626147353485,0.5855617265644922,-0.14786546509095738
EAT2_W34,socioeco,"Less than $30,000","$100,000 or more",0.44699933016499543,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.344878216,0.4375943398661247,-0.09271612386612471
EAT5B_W34,socioeco,"Less than $30,000","$100,000 or more",0.23478514999999997,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6366719653648096,0.8159490327699349,-0.17927706740512528
EAT5C_W34,socioeco,"Less than $30,000","$100,000 or more",0.23599255000000008,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.458735725776817,0.48254276254581974,-0.023807036769002754
EAT5D_W34,socioeco,"Less than $30,000","$100,000 or more",0.13057742130577418,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6114911368191417,0.6734397663304381,-0.06194862951129643
EVOBIOA_W34,socioeco,"Less than $30,000","$100,000 or more",0.26846758000000004,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.26578771673686696,0.248354843583117,0.017432873153749973
EVOBIOB_W34,socioeco,"Less than $30,000","$100,000 or more",0.19501971000000007,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3672220644961388,0.35782204400000006,0.00940002049613875
EVOPERS3_W34,socioeco,"Less than $30,000","$100,000 or more",0.2571466242575404,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.47622527844832707,0.5762793115948748,-0.1000540331465477
EVOTHREE_W34,socioeco,"Less than $30,000","$100,000 or more",0.10935358000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.40034530633505416,0.3908832531187072,0.009462053216346966
FUD22_W34,socioeco,"Less than $30,000","$100,000 or more",0.34368985631189586,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.0222879197771206,1.3016621181099708,-0.27937419833285015
FUD24_W34,socioeco,"Less than $30,000","$100,000 or more",0.04042640000000006,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.01859785318857432,0.02169609986134241,-0.00309824667276809
FUD33B_W34,socioeco,"Less than $30,000","$100,000 or more",0.05287582714442343,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2543792087912814,0.27111484091937793,-0.016735632128096534
FUD35_W34,socioeco,"Less than $30,000","$100,000 or more",0.15381768163429804,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5909445449299745,0.40673931597127183,0.18420522895870267
FUD37A_W34,socioeco,"Less than $30,000","$100,000 or more",0.25792945999999994,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8076118252252373,0.9904982665040393,-0.18288644127880194
FUD37B_W34,socioeco,"Less than $30,000","$100,000 or more",0.4693113007319356,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4633022137708751,0.38121461653307476,0.08208759723780035
FUD37C_W34,socioeco,"Less than $30,000","$100,000 or more",0.2824339483899866,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.6910102402103004,0.6912633503363016,-0.0002531101260011548
BETTERBIZ1F2D_W36,socioeco,"Less than $30,000","$100,000 or more",0.060416266406510544,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.05364769465239343,0.15078215191413463,-0.0971344572617412
BETTERBIZ1F2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.08989537499999997,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.061509594066254364,0.023668735974480992,0.03784085809177337
BETTERBIZ1F2H_W36,socioeco,"Less than $30,000","$100,000 or more",0.05310815791955001,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.014901836080449954,0.0835852277402537,-0.06868339165980375
BETTERBIZ2F2C_W36,socioeco,"Less than $30,000","$100,000 or more",0.08396168499999998,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.04248531937484126,0.018319680301796648,0.024165639073044615
BETTERBIZ2F2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.05405074500000004,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.07359476899999998,0.06785266092600406,0.005742108073995916
BETTERBIZ2F2F_W36,socioeco,"Less than $30,000","$100,000 or more",0.04324040000000004,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.20128910612621756,0.1980448028608051,0.003244303265412446
BETTERPOL1F1B_W36,socioeco,"Less than $30,000","$100,000 or more",0.0669808,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.270405293753883,0.28384124945657196,-0.013435955702688962
BETTERPOL1F1E_W36,socioeco,"Less than $30,000","$100,000 or more",0.03602598000000001,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.09325870720904417,0.0831717358202892,0.010086971388754973
BETTERPOL1F1I_W36,socioeco,"Less than $30,000","$100,000 or more",0.028985945000000016,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2353600810503375,0.22358822206839563,0.011771858981941885
BETTERPOL2F1A_W36,socioeco,"Less than $30,000","$100,000 or more",0.07717558006833744,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.12370924370775693,0.14241186943242012,-0.01870262572466319
BETTERPOL2F1C_W36,socioeco,"Less than $30,000","$100,000 or more",0.03780051999999997,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.0942435169510637,0.09587836762332219,-0.0016348506722584921
BETTERPOL2F1D_W36,socioeco,"Less than $30,000","$100,000 or more",0.041779992802059296,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.11546392465595827,0.10320663391614875,0.012257290739809523
BETTERPOL2F1F_W36,socioeco,"Less than $30,000","$100,000 or more",0.08465948915340514,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.12265096414496429,0.09270086619040879,0.0299500979545555
E5_W36,socioeco,"Less than $30,000","$100,000 or more",0.43779327999999995,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.3217330748935108,0.5909630630159038,-0.26922998812239307
ESSENBIZF2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.08600579510109135,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5803305141262753,0.5739568837341034,0.006373630392171981
ESSENBIZF2J_W36,socioeco,"Less than $30,000","$100,000 or more",0.25163483000000003,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5851769187714967,0.892120117579755,-0.30694319880825827
ESSENPOLF1A_W36,socioeco,"Less than $30,000","$100,000 or more",0.17553441000000014,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.19591977260857618,0.3904901359999997,-0.19457036339142353
ESSENPOLF1B_W36,socioeco,"Less than $30,000","$100,000 or more",0.12017668660826397,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.21073504385128639,0.2115513233749129,-0.0008162795236265064
ESSENPOLF1D_W36,socioeco,"Less than $30,000","$100,000 or more",0.19153513,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.188425333840061,0.195899580197897,-0.007474246357836001
ESSENPOLF1G_W36,socioeco,"Less than $30,000","$100,000 or more",0.10835326000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.48341594616351197,0.4786007161979359,0.00481522996557604
ESSENPOLF1H_W36,socioeco,"Less than $30,000","$100,000 or more",0.11607464,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2090977861452592,0.32399375099726113,-0.11489596485200193
HIGHEDWRNGB_W36,socioeco,"Less than $30,000","$100,000 or more",0.17157769,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.5327228914007356,0.4586889653137999,0.07403392608693571
HIGHEDWRNGC_W36,socioeco,"Less than $30,000","$100,000 or more",0.12339997769159922,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8209107051627967,0.7632947183781398,0.05761598678465696
IMPROVE1_W36,socioeco,"Less than $30,000","$100,000 or more",0.09980065010687394,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.39356677668139295,0.37757279664754817,0.01599398003384478
IMPROVE2_W36,socioeco,"Less than $30,000","$100,000 or more",0.10635122999999996,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,1.1732986800902019,1.0156600244636342,0.15763865562656765
IMPROVE3_W36,socioeco,"Less than $30,000","$100,000 or more",0.18035068816536826,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.4841969855184676,0.3865858055901052,0.09761117992836243
MOREWMN1F2_W36,socioeco,"Less than $30,000","$100,000 or more",0.05489848676972742,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.2043961910623774,0.13971674331102846,0.06467944775134896
POLCHF1_W36,socioeco,"Less than $30,000","$100,000 or more",0.33681012209874145,Q4,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.8305785341083025,0.863302434594402,-0.03272390048609952
TRAITBIZMF2C_W36,socioeco,"Less than $30,000","$100,000 or more",0.17467239999999995,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.17219264823150252,0.17085216228604422,0.0013404859454582974
TRAITBIZMF2D_W36,socioeco,"Less than $30,000","$100,000 or more",0.04222981789778302,Q1,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.17502887316031374,0.16964463309065395,0.00538424006965979
TRAITBIZMF2E_W36,socioeco,"Less than $30,000","$100,000 or more",0.15584198499999996,Q3,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.23192751731045724,0.23305768664101334,-0.0011301693305560967
TRAITBIZMF2G_W36,socioeco,"Less than $30,000","$100,000 or more",0.14133624000000006,Q2,inferred,,Inferred from occupation,"Less than $30,000",low,high,0.15778172750405645,0.12863190306612218,0.029149824437934263
