attribute,group_a,group_b,channel,magnitude,regime,quartile,n_questions,n_predictions,mean_human_gap,strict_accuracy,strict_accuracy_ci95_low,strict_accuracy_ci95_high,tie_aware_accuracy,fractional_accuracy,chance_accuracy,lift_over_chance,lift_ci95_low,lift_ci95_high,bootstrap_p_lift_le_zero
education,Less than high school,High school graduate,steered,2.0,Steered N=2,All,486,972,0.1685863093397156,0.23045267489711935,0.2088477366255144,0.25205761316872427,0.23045267489711935,0.23045267489711935,0.3333333333333333,-0.10288065843621397,-0.12448559670781892,-0.08127572016460904,1.0
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q1,121,242,0.05022713243882999,0.2024793388429752,0.16115702479338842,0.24793388429752067,0.2024793388429752,0.2024793388429752,0.3333333333333333,-0.13085399449035812,-0.1721763085399449,-0.08539944903581265,1.0
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q2,122,244,0.10533572781477823,0.24180327868852458,0.1966188524590164,0.28688524590163933,0.24180327868852458,0.24180327868852458,0.3333333333333333,-0.09153005464480873,-0.13671448087431692,-0.046448087431693985,1.0
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q3,121,242,0.1744355733262929,0.21487603305785125,0.16942148760330578,0.2603305785123967,0.21487603305785125,0.21487603305785125,0.3333333333333333,-0.11845730027548207,-0.16391184573002754,-0.0730027548209366,1.0
education,Less than high school,High school graduate,steered,2.0,Steered N=2,Q4,122,244,0.3434245913780245,0.26229508196721313,0.21721311475409835,0.3073770491803279,0.26229508196721313,0.26229508196721313,0.3333333333333333,-0.07103825136612019,-0.11612021857923496,-0.025956284153005438,0.9980009995002499
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,All,486,972,0.25089930296449475,0.4094650205761317,0.3919495884773663,0.4269547325102881,0.4094650205761317,0.4094650205761317,0.3333333333333333,0.0761316872427984,0.05861625514403296,0.09362139917695478,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q1,121,242,0.06905410319135591,0.36363636363636365,0.32231404958677684,0.40082644628099173,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.03030303030303033,-0.011019283746556474,0.06749311294765842,0.062468765617191405
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q2,122,244,0.15552976945782074,0.4098360655737705,0.3770491803278688,0.4426229508196721,0.4098360655737705,0.4098360655737705,0.3333333333333333,0.07650273224043719,0.04371584699453551,0.10928961748633881,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q3,121,242,0.26784469192948973,0.4214876033057851,0.384297520661157,0.45454545454545453,0.4214876033057851,0.4214876033057851,0.3333333333333333,0.0881542699724518,0.05096418732782371,0.12121212121212122,0.0004997501249375312
education,Less than high school,College graduate/some postgrad,steered,2.0,Steered N=2,Q4,122,244,0.5098170094858034,0.4426229508196721,0.4098360655737705,0.4713114754098361,0.4426229508196721,0.4426229508196721,0.3333333333333333,0.10928961748633881,0.07650273224043719,0.13797814207650277,0.0004997501249375312
education,Less than high school,High school graduate,steered,4.0,Steered N=4,All,486,972,0.1685863093397156,0.23559670781893005,0.2139917695473251,0.25823045267489714,0.23559670781893005,0.23559670781893005,0.3333333333333333,-0.09773662551440326,-0.11934156378600821,-0.07510288065843618,1.0
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q1,121,242,0.05022713243882999,0.19834710743801653,0.15702479338842976,0.2396694214876033,0.19834710743801653,0.19834710743801653,0.3333333333333333,-0.13498622589531678,-0.17630853994490356,-0.09366391184573,1.0
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q2,122,244,0.10533572781477823,0.25,0.20491803278688525,0.29508196721311475,0.25,0.25,0.3333333333333333,-0.08333333333333331,-0.12841530054644806,-0.038251366120218566,1.0
education,Less than high school,High school graduate,steered,4.0,Steered N=4,Q3,121,242,0.1744355733262929,0.21487603305785125,0.16942148760330578,0.2603305785123967,0.21487603305785125,0.21487603305785125,0.3333333333333333,-0.11845730027548207,-0.16391184573002754,-0.0730027548209366,1.0
