attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
socioeco,high,16.0,1.182132652092834,0.8964511938390828,3.3626801797042565,0.4611379460286004,0.00433117240208163,0.0020242914979757085,0.004048582995951417,0.29959514170040485,0.0,494
socioeco,high,18.0,1.1820896669094043,0.896297816067037,3.362808290413655,0.4652324274193833,0.00415513328389449,0.0,0.0020242914979757085,0.33805668016194335,0.0,494
socioeco,high,20.0,1.1804977111065469,0.8951722198665373,3.3557819490872016,0.47122198996718356,0.00405117367226837,0.0,0.0,0.3259109311740891,0.0,494
socioeco,low,0.0,0.9080907348955282,0.6920315128801884,2.5948205340732415,0.6224885802140028,0.00164569997079916,0.0,0.07692307692307693,0.06275303643724696,0.004048582995951417,494
socioeco,low,2.0,0.9047557646250816,0.6898743405639988,2.587223745071901,0.6271384330651175,0.0020122516115079606,0.0,0.08097165991902834,0.038461538461538464,0.0,494
socioeco,low,4.0,0.9172343164968564,0.7011664777725769,2.6200602498887933,0.6195997442990573,0.002530661911183839,0.0,0.0708502024291498,0.044534412955465584,0.0020242914979757085,494
socioeco,low,6.0,0.9192267490292395,0.7045027100352823,2.6316364004575887,0.6140678332316246,0.002866791445501824,0.0,0.06680161943319839,0.11133603238866396,0.006072874493927126,494
socioeco,low,8.0,0.8965949319459873,0.6880997695477655,2.581707322674945,0.6173099829381736,0.002897900821592215,0.0,0.06477732793522267,0.16396761133603238,0.006072874493927126,494
socioeco,low,10.0,0.8764256888791568,0.6720218547637207,2.5331112077223814,0.6219431925372906,0.0028120024654760384,0.0,0.08502024291497975,0.16396761133603238,0.006072874493927126,494
socioeco,low,12.0,0.8572349180125879,0.6555697974075306,2.490697053910547,0.6311426500589125,0.002827236050312893,0.0,0.10323886639676114,0.0951417004048583,0.004048582995951417,494
socioeco,low,14.0,0.8306725537780069,0.6332982421668991,2.437810199893015,0.6465771522449829,0.0030022390059588826,0.0,0.11538461538461539,0.058704453441295545,0.008097165991902834,494
socioeco,low,16.0,0.7945989409343132,0.6044600904426103,2.3685543509099483,0.6704845953531852,0.0032849469352137757,0.0,0.15384615384615385,0.044534412955465584,0.010121457489878543,494
socioeco,low,18.0,0.7584925313894522,0.5765090212265662,2.2986604983722514,0.6969884010331718,0.0035870639188854475,0.0,0.20242914979757085,0.03441295546558704,0.010121457489878543,494
socioeco,low,20.0,0.7335305019733279,0.5574933856717891,2.2473333922552867,0.7155043603758523,0.0038303053755897013,0.0,0.23076923076923078,0.03441295546558704,0.008097165991902834,494
socioeco,mid,0.0,0.9080907348955282,0.6920315128801884,2.5948205340732415,0.6224885802140028,0.00164569997079916,0.0,0.07692307692307693,0.06275303643724696,0.004048582995951417,494
socioeco,mid,2.0,0.9726976094705859,0.7446551345611458,2.749228317317172,0.589816632015649,0.0014614557257189215,0.0,0.044534412955465584,0.08097165991902834,0.0020242914979757085,494
socioeco,mid,4.0,1.0465688783129812,0.8024396756868556,2.9391607750605204,0.5465519615801115,0.0014372358402148816,0.0,0.016194331983805668,0.1396761133603239,0.0,494
socioeco,mid,6.0,1.1362378499612873,0.8683869842859707,3.2000258889617634,0.48660982800239455,0.0019904089210294284,0.0,0.008097165991902834,0.23076923076923078,0.0,494
socioeco,mid,8.0,1.206126875991214,0.9196012103035212,3.418646720979272,0.43181310672425516,0.0027719559621110857,0.0020242914979757085,0.0,0.3785425101214575,0.0,494
socioeco,mid,10.0,1.2329706739045163,0.9399418973696668,3.506587672315421,0.41300176652400183,0.003076498144428394,0.004048582995951417,0.0,0.520242914979757,0.0,494
socioeco,mid,12.0,1.2461747017421954,0.9506810006211418,3.5489211180865468,0.40164688436457124,0.0030059251843031322,0.004048582995951417,0.0,0.6578947368421053,0.0,494
socioeco,mid,14.0,1.255079641700303,0.9583038548263667,3.576208256783926,0.38536054980466916,0.0028418606149209556,0.004048582995951417,0.0,0.7408906882591093,0.0,494
socioeco,mid,16.0,1.255448914035953,0.9592491726657107,3.5743696985697406,0.3746818928301071,0.002716358678620408,0.0,0.0,0.7044534412955465,0.0,494
socioeco,mid,18.0,1.245737856410768,0.9521622507440685,3.538700274398937,0.3815353618639612,0.0026741540296975853,0.0,0.0,0.6072874493927125,0.0,494
socioeco,mid,20.0,1.2277243126647863,0.9383808305477702,3.4762867032873954,0.4075271985624288,0.0026896492685321008,0.0,0.0,0.4676113360323887,0.0,494
