attribute,class_label,magnitude,mean_entropy_nats,mean_normalized_entropy,mean_effective_options,mean_top_mass,mean_nonordinal_mass,mean_top_is_nonordinal,mean_top_mass_ge_0_9,mean_near_uniform,mean_low_entropy,n_questions
education,high school,12.0,1.0541757618878482,0.7990745006658347,2.934024683956019,0.5034852147376162,0.003252174290897757,0.004048582995951417,0.0,0.0,0.0,494
education,high school,14.0,1.0512579356796432,0.7968451904649793,2.9253155745874637,0.5039007361165675,0.0032633042994155673,0.004048582995951417,0.0,0.0,0.0,494
education,high school,16.0,1.0481926553143548,0.7945391870455446,2.9160578807879762,0.504038884685544,0.003266564181671712,0.004048582995951417,0.0,0.0,0.0,494
education,high school,18.0,1.0454981162504045,0.7924421007541491,2.908546209246619,0.5076844856687571,0.003289025066180699,0.004048582995951417,0.0,0.0,0.0,494
education,high school,20.0,1.0441141812245698,0.7913316385769072,2.904512032748498,0.5075175371652108,0.003290467113884447,0.004048582995951417,0.0,0.0,0.0,494
education,some schooling,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
education,some schooling,2.0,1.1405887208315992,0.8668245578602137,3.2130314593742906,0.45448421702984965,0.0034401622677518126,0.0,0.0,0.0728744939271255,0.0,494
education,some schooling,4.0,1.173694616113125,0.8921698526726275,3.3154107293712496,0.41907786596398017,0.0033699070103787076,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,6.0,1.1847535937548943,0.9005891780113077,3.35200066111354,0.4076245310748632,0.003339031540971746,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,8.0,1.1892836294476665,0.9040605493071091,3.367020835236289,0.4041630225520621,0.0032787471900813706,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,10.0,1.1929923494420778,0.906892831060722,3.3796212624093314,0.4005039271346626,0.0032712398727599875,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,12.0,1.1941045654537052,0.9077513035359256,3.3832628905551854,0.3992552911714264,0.003231939705848695,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,14.0,1.1969515054619824,0.9099389348693708,3.3929277784060683,0.39670217795178203,0.0032311517835783158,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,16.0,1.1981692193443343,0.9109000796810738,3.3968994262805494,0.3951930072696321,0.0032178496620261306,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,18.0,1.1992165385903761,0.9116697389232653,3.4006699008586216,0.3945934315627531,0.003224523690273711,0.0,0.0,0.030364372469635626,0.0,494
education,some schooling,20.0,1.199574822149478,0.9119589774836827,3.4017615917985027,0.3935237165342399,0.003207076963235202,0.0,0.0,0.030364372469635626,0.0,494
gender,female,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
gender,female,2.0,1.2099943584863722,0.9223493334398348,3.4289792913645605,0.4278560946344229,0.006338212545228175,0.008097165991902834,0.0,0.2651821862348178,0.0,494
gender,female,4.0,1.1980170281586573,0.9144283145317261,3.3797258635067835,0.4460694686560648,0.005535104951429376,0.0,0.0,0.13157894736842105,0.0,494
gender,female,6.0,1.1905084290449222,0.908864934155309,3.3532104887891396,0.45744744931968884,0.005374588919285173,0.0,0.0,0.09919028340080972,0.0,494
gender,female,8.0,1.187566921644646,0.9067679521111632,3.342622253055396,0.4626828390642952,0.0053614459627636035,0.0,0.0,0.06477732793522267,0.0,494
gender,female,10.0,1.1875303447503154,0.906742627421358,3.342505010513173,0.4634069082767818,0.005365854075221683,0.0,0.0,0.04251012145748988,0.0,494
gender,female,12.0,1.186465234950615,0.906014395662623,3.3386082877196057,0.46555919202075124,0.005394943910352265,0.0,0.0,0.032388663967611336,0.0,494
gender,female,14.0,1.1875166658871599,0.9068443035303405,3.3420451084169778,0.464757774318769,0.0054108388625249285,0.0,0.0,0.032388663967611336,0.0,494
gender,female,16.0,1.1869114528831324,0.9064380095426254,3.339819690883029,0.4656776989917982,0.005462354662067279,0.0,0.0,0.030364372469635626,0.0,494
gender,female,18.0,1.1869493393334807,0.9064820082418641,3.3398941337388037,0.4659780079321692,0.0054862942014616565,0.0,0.0,0.030364372469635626,0.0,494
gender,female,20.0,1.1872466131503892,0.9067106504599505,3.3409519694803578,0.4652214600571278,0.00549679535652909,0.0,0.0,0.030364372469635626,0.0,494
gender,male,0.0,0.18687959335521254,0.14053028233855472,1.2590715574155766,0.9205946852129716,0.008459676410151827,0.008097165991902834,0.7469635627530364,0.006072874493927126,0.6619433198380567,494
gender,male,2.0,1.198822236324002,0.9167253328323784,3.37619327673245,0.41564350171915804,0.0030093913412809225,0.0,0.0,0.2388663967611336,0.0,494
