qkey,attribute,channel,magnitude,class_a_idx,class_a,class_b_idx,class_b,wasserstein,total_variation
GUNCONTRIBE_W26,socioeco,steered,3.0,0,low,2,high,0.12692257198389562,0.11620000776083031
GUNCONTRIBE_W26,socioeco,steered,3.0,1,mid,2,high,0.8000388480692,0.3224529791134238
GUNCONTRIBE_W26,socioeco,steered,5.0,0,low,1,mid,0.9639381427149588,0.4031271684548201
GUNCONTRIBE_W26,socioeco,steered,5.0,0,low,2,high,0.5920055009492037,0.24581667549217556
GUNCONTRIBE_W26,socioeco,steered,5.0,1,mid,2,high,0.3719326417657551,0.16943569436456885
GUNCONTRIBE_W26,socioeco,steered,7.0,0,low,1,mid,0.9347930038765778,0.4072876122708574
GUNCONTRIBE_W26,socioeco,steered,7.0,0,low,2,high,0.8483581875820906,0.4202494689875266
GUNCONTRIBE_W26,socioeco,steered,7.0,1,mid,2,high,0.12192151247133876,0.09275137129460781
GUNCONTRIBE_W26,socioeco,steered,9.0,0,low,1,mid,0.8289323917106757,0.40844585591554144
GUNCONTRIBE_W26,socioeco,steered,9.0,0,low,2,high,0.8849635911503642,0.5263009547369905
GUNCONTRIBE_W26,socioeco,steered,9.0,1,mid,2,high,0.17967899820321007,0.17144580828554193
GUNCONTRIBE_W26,socioeco,steered,13.0,0,low,1,mid,0.7844246635931943,0.4610215144852928
GUNCONTRIBE_W26,socioeco,steered,13.0,0,low,2,high,0.83584499820775,0.5725178413741079
GUNCONTRIBE_W26,socioeco,steered,13.0,1,mid,2,high,0.17157231916307436,0.11149632688881503
GUNCONTRIBF_W26,gender,declared,,0,male,1,female,1.0877500204915451,0.3978484122096505
GUNCONTRIBF_W26,gender,steered,0.0,0,male,1,female,0.0,0.0
GUNCONTRIBF_W26,gender,steered,1.0,0,male,1,female,0.38064035412852837,0.1493932164791748
GUNCONTRIBF_W26,gender,steered,3.0,0,male,1,female,1.0668266881924484,0.37564833591726066
GUNCONTRIBF_W26,gender,steered,5.0,0,male,1,female,1.5118682969113668,0.5437068073863649
GUNCONTRIBF_W26,gender,steered,7.0,0,male,1,female,1.373669294600858,0.5529339277089587
GUNCONTRIBF_W26,gender,steered,9.0,0,male,1,female,0.9381266369915147,0.4943602882250715
GUNCONTRIBF_W26,gender,steered,13.0,0,male,1,female,0.4301047891640903,0.3076956611086776
GUNCONTRIBF_W26,age,declared,,0,child,1,adolescent,0.3121283021204116,0.1739987789888363
GUNCONTRIBF_W26,age,declared,,0,child,2,adult,0.830503520125148,0.3172443737835833
GUNCONTRIBF_W26,age,declared,,0,child,3,older_adult,0.8114492705452331,0.3921350323160875
GUNCONTRIBF_W26,age,declared,,1,adolescent,2,adult,0.5183752180047365,0.2154926457827816
GUNCONTRIBF_W26,age,declared,,1,adolescent,3,older_adult,0.4993209684248215,0.29038330431528586
GUNCONTRIBF_W26,age,declared,,2,adult,3,older_adult,0.37744504242472654,0.3025543838922223
GUNCONTRIBF_W26,age,steered,0.0,0,child,1,adolescent,0.0,0.0
GUNCONTRIBF_W26,age,steered,0.0,0,child,2,adult,0.0,0.0
GUNCONTRIBF_W26,age,steered,0.0,0,child,3,older_adult,0.0,0.0
GUNCONTRIBF_W26,age,steered,0.0,1,adolescent,2,adult,0.0,0.0
GUNCONTRIBF_W26,age,steered,0.0,1,adolescent,3,older_adult,0.0,0.0
GUNCONTRIBF_W26,age,steered,0.0,2,adult,3,older_adult,0.0,0.0
GUNCONTRIBF_W26,age,steered,1.0,0,child,1,adolescent,0.014769711329273627,0.01353352121801684
GUNCONTRIBF_W26,age,steered,1.0,0,child,2,adult,0.2290536640839257,0.087897762687738
GUNCONTRIBF_W26,age,steered,1.0,0,child,3,older_adult,0.08613695175789626,0.037991630097255494
GUNCONTRIBF_W26,age,steered,1.0,1,adolescent,2,adult,0.21428395275465206,0.08771161267098455
GUNCONTRIBF_W26,age,steered,1.0,1,adolescent,3,older_adult,0.10090666308716989,0.05066126123752224
GUNCONTRIBF_W26,age,steered,1.0,2,adult,3,older_adult,0.31519061584182195,0.12183439948352101
GUNCONTRIBF_W26,age,steered,3.0,0,child,1,adolescent,0.237149558520937,0.08405882471965712
GUNCONTRIBF_W26,age,steered,3.0,0,child,2,adult,0.7773597643720791,0.3125869801235624
GUNCONTRIBF_W26,age,steered,3.0,0,child,3,older_adult,0.16024150265257942,0.1064200640766457
GUNCONTRIBF_W26,age,steered,3.0,1,adolescent,2,adult,0.5402102058511421,0.23578827458451407
GUNCONTRIBF_W26,age,steered,3.0,1,adolescent,3,older_adult,0.3973910611735164,0.18997221151948607
GUNCONTRIBF_W26,age,steered,3.0,2,adult,3,older_adult,0.9376012670246585,0.3675730103433537
GUNCONTRIBF_W26,age,steered,5.0,0,child,1,adolescent,0.8486861346154868,0.2940466847798545
GUNCONTRIBF_W26,age,steered,5.0,0,child,2,adult,1.0478319324015493,0.4763606819333886
GUNCONTRIBF_W26,age,steered,5.0,0,child,3,older_adult,0.20008923283623692,0.2000892328362369
GUNCONTRIBF_W26,age,steered,5.0,1,adolescent,2,adult,0.4516707122923239,0.3085764544066647
GUNCONTRIBF_W26,age,steered,5.0,1,adolescent,3,older_adult,0.9421008945056177,0.4606819978920144
GUNCONTRIBF_W26,age,steered,5.0,2,adult,3,older_adult,1.1412466922916802,0.4602199947518223
GUNCONTRIBF_W26,age,steered,7.0,0,child,1,adolescent,1.385006403071915,0.48111384794441564
GUNCONTRIBF_W26,age,steered,7.0,0,child,2,adult,1.0392553688086004,0.5447078797109163
GUNCONTRIBF_W26,age,steered,7.0,0,child,3,older_adult,0.5725656970724503,0.43073856706158486
GUNCONTRIBF_W26,age,steered,7.0,1,adolescent,2,adult,0.5166508708816376,0.49479498433897656
GUNCONTRIBF_W26,age,steered,7.0,1,adolescent,3,older_adult,1.1335468726709377,0.711690144233803
GUNCONTRIBF_W26,age,steered,7.0,2,adult,3,older_adult,0.7877958384076231,0.31804544246645206
GUNCONTRIBF_W26,age,steered,9.0,0,child,1,adolescent,1.5034730464691344,0.5261682763173692
GUNCONTRIBF_W26,age,steered,9.0,0,child,2,adult,1.0555090854031672,0.5874686921956813
GUNCONTRIBF_W26,age,steered,9.0,0,child,3,older_adult,0.9894071064663398,0.6661906372444271
GUNCONTRIBF_W26,age,steered,9.0,1,adolescent,2,adult,0.5948571537942862,0.582710973308439
GUNCONTRIBF_W26,age,steered,9.0,1,adolescent,3,older_adult,0.9203396631318599,0.7941106618569107
GUNCONTRIBF_W26,age,steered,9.0,2,adult,3,older_adult,0.41094327275600423,0.22354586903431894
GUNCONTRIBF_W26,age,steered,13.0,0,child,1,adolescent,1.3757844256933176,0.5021516789007574
GUNCONTRIBF_W26,age,steered,13.0,0,child,2,adult,0.8929004641023939,0.4814968237892271
GUNCONTRIBF_W26,age,steered,13.0,0,child,3,older_adult,1.1659499486281009,0.788657219282377
GUNCONTRIBF_W26,age,steered,13.0,1,adolescent,2,adult,0.5710946877038323,0.5257213903560505
GUNCONTRIBF_W26,age,steered,13.0,1,adolescent,3,older_adult,0.7828455578284556,0.7828455578284557
GUNCONTRIBF_W26,age,steered,13.0,2,adult,3,older_adult,0.34127130646059245,0.3412713064605925
GUNCONTRIBF_W26,education,declared,,0,some schooling,1,high school,0.6447568936719239,0.32246474004232345
GUNCONTRIBF_W26,education,declared,,0,some schooling,2,college and more,1.3287910490304438,0.5498831282104508
GUNCONTRIBF_W26,education,declared,,1,high school,2,college and more,0.6840341553585199,0.35130543765631334
GUNCONTRIBF_W26,education,steered,0.0,0,some schooling,1,high school,0.0,0.0
GUNCONTRIBF_W26,education,steered,0.0,0,some schooling,2,college and more,0.0,0.0
GUNCONTRIBF_W26,education,steered,0.0,1,high school,2,college and more,0.0,0.0
GUNCONTRIBF_W26,education,steered,1.0,0,some schooling,1,high school,0.011247059144801619,0.010190340554947115
GUNCONTRIBF_W26,education,steered,1.0,0,some schooling,2,college and more,0.25956046181321046,0.10634204940226806
GUNCONTRIBF_W26,education,steered,1.0,1,high school,2,college and more,0.2631431458612299,0.11375692099867862
GUNCONTRIBF_W26,education,steered,3.0,0,some schooling,1,high school,0.13361484729758966,0.07338814903197134
GUNCONTRIBF_W26,education,steered,3.0,0,some schooling,2,college and more,0.8709073217376554,0.3847079785981512
GUNCONTRIBF_W26,education,steered,3.0,1,high school,2,college and more,1.004522169035245,0.45809612763012253
GUNCONTRIBF_W26,education,steered,5.0,0,some schooling,1,high school,0.18127670787329297,0.10721659373905354
GUNCONTRIBF_W26,education,steered,5.0,0,some schooling,2,college and more,1.2138896038489015,0.6039292923575892
GUNCONTRIBF_W26,education,steered,5.0,1,high school,2,college and more,1.3951663117221944,0.7111458860966426
GUNCONTRIBF_W26,education,steered,7.0,0,some schooling,1,high school,0.12210352175482575,0.07845432604395432
GUNCONTRIBF_W26,education,steered,7.0,0,some schooling,2,college and more,1.258584558439166,0.7151087160143572
GUNCONTRIBF_W26,education,steered,7.0,1,high school,2,college and more,1.3806880801939918,0.7935630420583116
GUNCONTRIBF_W26,education,steered,9.0,0,some schooling,1,high school,0.01217589104560668,0.01175167181889415
GUNCONTRIBF_W26,education,steered,9.0,0,some schooling,2,college and more,1.2675840744946298,0.7975309949010554
GUNCONTRIBF_W26,education,steered,9.0,1,high school,2,college and more,1.2746680677706759,0.8071609370618819
GUNCONTRIBF_W26,education,steered,13.0,0,some schooling,1,high school,0.10339040302315172,0.06263821568481545
GUNCONTRIBF_W26,education,steered,13.0,0,some schooling,2,college and more,1.0557675765066443,0.7669554908893591
GUNCONTRIBF_W26,education,steered,13.0,1,high school,2,college and more,0.9566588657743152,0.7064581213499552
GUNCONTRIBF_W26,socioeco,declared,,0,low,1,mid,0.20838363614873973,0.15880761334406945
GUNCONTRIBF_W26,socioeco,declared,,0,low,2,high,0.2798406424407981,0.2798406424407981
GUNCONTRIBF_W26,socioeco,declared,,1,mid,2,high,0.16120453792150158,0.1411187835091151
GUNCONTRIBF_W26,socioeco,steered,0.0,0,low,1,mid,0.0,0.0
GUNCONTRIBF_W26,socioeco,steered,0.0,0,low,2,high,0.0,0.0
GUNCONTRIBF_W26,socioeco,steered,0.0,1,mid,2,high,0.0,0.0
GUNCONTRIBF_W26,socioeco,steered,1.0,0,low,1,mid,0.3790199468771849,0.14388271281347914
GUNCONTRIBF_W26,socioeco,steered,1.0,0,low,2,high,0.028692125799987922,0.027305061033109305
GUNCONTRIBF_W26,socioeco,steered,1.0,1,mid,2,high,0.3795967512969267,0.1298250521233561
GUNCONTRIBF_W26,socioeco,steered,3.0,0,low,1,mid,1.2140724268550906,0.4798901529491142
GUNCONTRIBF_W26,socioeco,steered,3.0,0,low,2,high,0.15645639693822755,0.12276082319679354
GUNCONTRIBF_W26,socioeco,steered,3.0,1,mid,2,high,1.1204426856361578,0.3905425485797211
GUNCONTRIBF_W26,socioeco,steered,5.0,0,low,1,mid,1.593368853629311,0.6598367897659925
GUNCONTRIBF_W26,socioeco,steered,5.0,0,low,2,high,0.4512847454871526,0.32526417674735825
GUNCONTRIBF_W26,socioeco,steered,5.0,1,mid,2,high,1.244164847121351,0.4605530556507922
GUNCONTRIBF_W26,socioeco,steered,7.0,0,low,1,mid,1.582113673825303,0.6957532143413927
GUNCONTRIBF_W26,socioeco,steered,7.0,0,low,2,high,0.7847283327636024,0.5719471720396482
GUNCONTRIBF_W26,socioeco,steered,7.0,1,mid,2,high,0.9225369826774504,0.4034452526479115
GUNCONTRIBF_W26,socioeco,steered,9.0,0,low,1,mid,1.4561681726674487,0.6960474860626118
GUNCONTRIBF_W26,socioeco,steered,9.0,0,low,2,high,0.994453996325096,0.7500251443574082
GUNCONTRIBF_W26,socioeco,steered,9.0,1,mid,2,high,0.5763070800743276,0.2909763934027123
GUNCONTRIBF_W26,socioeco,steered,13.0,0,low,1,mid,1.2546663633436301,0.6746069165899597
GUNCONTRIBF_W26,socioeco,steered,13.0,0,low,2,high,0.9783069372277926,0.7515595243931052
GUNCONTRIBF_W26,socioeco,steered,13.0,1,mid,2,high,0.43026464172212864,0.30978399465374634
GUNFRIEND_W26,gender,declared,,0,male,1,female,0.24395177433936227,0.10056958506862398
GUNFRIEND_W26,gender,steered,0.0,0,male,1,female,0.0,0.0
GUNFRIEND_W26,gender,steered,1.0,0,male,1,female,0.0698456953230652,0.050850964447653246
GUNFRIEND_W26,gender,steered,3.0,0,male,1,female,0.20610867030543328,0.09110684455534224
GUNFRIEND_W26,gender,steered,5.0,0,male,1,female,0.5372039772547156,0.21227128561060732
GUNFRIEND_W26,gender,steered,7.0,0,male,1,female,0.4716166505676668,0.3540596329188074
GUNFRIEND_W26,gender,steered,9.0,0,male,1,female,0.4041084177058535,0.4041084177058534
GUNFRIEND_W26,gender,steered,13.0,0,male,1,female,0.778863015129734,0.5383729934805548
GUNFRIEND_W26,age,declared,,0,child,1,adolescent,0.5728591646042533,0.2897547526521729
GUNFRIEND_W26,age,declared,,0,child,2,adult,0.3183369033605955,0.3183369033605954
GUNFRIEND_W26,age,declared,,0,child,3,older_adult,0.7465867499566377,0.4396975515841395
GUNFRIEND_W26,age,declared,,1,adolescent,2,adult,0.7326557428700606,0.34069176253840766
GUNFRIEND_W26,age,declared,,1,adolescent,3,older_adult,1.319445914560891,0.45832363260837294
GUNFRIEND_W26,age,declared,,2,adult,3,older_adult,0.5867901716908303,0.23457915081043249
GUNFRIEND_W26,age,steered,0.0,0,child,1,adolescent,0.0,0.0
GUNFRIEND_W26,age,steered,0.0,0,child,2,adult,0.0,0.0
GUNFRIEND_W26,age,steered,0.0,0,child,3,older_adult,0.0,0.0
GUNFRIEND_W26,age,steered,0.0,1,adolescent,2,adult,0.0,0.0
GUNFRIEND_W26,age,steered,0.0,1,adolescent,3,older_adult,0.0,0.0
GUNFRIEND_W26,age,steered,0.0,2,adult,3,older_adult,0.0,0.0
GUNFRIEND_W26,age,steered,1.0,0,child,1,adolescent,0.1657308221520412,0.08776518096602087
GUNFRIEND_W26,age,steered,1.0,0,child,2,adult,0.056913633239597444,0.030220396286835816
GUNFRIEND_W26,age,steered,1.0,0,child,3,older_adult,0.02466969568130095,0.010214051521760165
GUNFRIEND_W26,age,steered,1.0,1,adolescent,2,adult,0.10881718891244377,0.05754478467918506
GUNFRIEND_W26,age,steered,1.0,1,adolescent,3,older_adult,0.14106112647074026,0.07806075284171168
GUNFRIEND_W26,age,steered,1.0,2,adult,3,older_adult,0.035986642876047664,0.022387320821402212
GUNFRIEND_W26,age,steered,3.0,0,child,1,adolescent,0.42536435699651487,0.24091228558237016
GUNFRIEND_W26,age,steered,3.0,0,child,2,adult,0.13648447973998123,0.060759274576846364
GUNFRIEND_W26,age,steered,3.0,0,child,3,older_adult,0.13366451657752598,0.06010581440286846
GUNFRIEND_W26,age,steered,3.0,1,adolescent,2,adult,0.28887987725653363,0.1801530110055238
GUNFRIEND_W26,age,steered,3.0,1,adolescent,3,older_adult,0.2916998404189889,0.1818742927312005
GUNFRIEND_W26,age,steered,3.0,2,adult,3,older_adult,0.030357111048062296,0.02863582932238575
GUNFRIEND_W26,age,steered,5.0,0,child,1,adolescent,0.4292308842550846,0.28730764362167527
GUNFRIEND_W26,age,steered,5.0,0,child,2,adult,0.20165905940729634,0.07996527320266533
GUNFRIEND_W26,age,steered,5.0,0,child,3,older_adult,0.30687156090394896,0.18095555574731678
GUNFRIEND_W26,age,steered,5.0,1,adolescent,2,adult,0.25136351263614676,0.22067694862374815
GUNFRIEND_W26,age,steered,5.0,1,adolescent,3,older_adult,0.17375022044669913,0.1320475364221402
GUNFRIEND_W26,age,steered,5.0,2,adult,3,older_adult,0.12724474152097306,0.12724474152097315
GUNFRIEND_W26,age,steered,7.0,0,child,1,adolescent,0.2342431417286048,0.22198366586313606
GUNFRIEND_W26,age,steered,7.0,0,child,2,adult,0.27244340325340377,0.10878011103943695
GUNFRIEND_W26,age,steered,7.0,0,child,3,older_adult,0.3621987181034211,0.3257013719739932
GUNFRIEND_W26,age,steered,7.0,1,adolescent,2,adult,0.29011567549421624,0.19359504032024802
GUNFRIEND_W26,age,steered,7.0,1,adolescent,3,older_adult,0.22565411805507715,0.20156623469426738
GUNFRIEND_W26,age,steered,7.0,2,adult,3,older_adult,0.3695955113411139,0.31415210658912907
GUNFRIEND_W26,age,steered,9.0,0,child,1,adolescent,0.35411732043504834,0.1478452768173117
GUNFRIEND_W26,age,steered,9.0,0,child,2,adult,0.3137562762098647,0.11800471859398522
GUNFRIEND_W26,age,steered,9.0,0,child,3,older_adult,0.4833387145499657,0.45642498541775794
GUNFRIEND_W26,age,steered,9.0,1,adolescent,2,adult,0.6678735966449131,0.2658499954112969
GUNFRIEND_W26,age,steered,9.0,1,adolescent,3,older_adult,0.6248226187737311,0.4879380230859748
GUNFRIEND_W26,age,steered,9.0,2,adult,3,older_adult,0.6061072034716937,0.47893581036767463
GUNFRIEND_W26,age,steered,13.0,0,child,1,adolescent,0.9509480664534058,0.47195118622605536
GUNFRIEND_W26,age,steered,13.0,0,child,2,adult,0.14731233677173197,0.11990362191243549
GUNFRIEND_W26,age,steered,13.0,0,child,3,older_adult,0.5428196029715806,0.5428196029715805
GUNFRIEND_W26,age,steered,13.0,1,adolescent,2,adult,1.0982604032251377,0.475008293923921
GUNFRIEND_W26,age,steered,13.0,1,adolescent,3,older_adult,1.1602041503800595,0.7836045491213437
GUNFRIEND_W26,age,steered,13.0,2,adult,3,older_adult,0.5552487632399232,0.4997296218813166
GUNFRIEND_W26,education,declared,,0,some schooling,1,high school,0.26120587064857587,0.1165757344702738
GUNFRIEND_W26,education,declared,,0,some schooling,2,college and more,1.2856903885498538,0.5725732850364326
GUNFRIEND_W26,education,declared,,1,high school,2,college and more,1.0244845179012783,0.4559975505661588
GUNFRIEND_W26,education,steered,0.0,0,some schooling,1,high school,0.0,0.0
GUNFRIEND_W26,education,steered,0.0,0,some schooling,2,college and more,0.0,0.0
GUNFRIEND_W26,education,steered,0.0,1,high school,2,college and more,0.0,0.0
GUNFRIEND_W26,education,steered,1.0,0,some schooling,1,high school,0.1592383404952529,0.08702048474269868
GUNFRIEND_W26,education,steered,1.0,0,some schooling,2,college and more,0.06091392028168838,0.04333918480034371
GUNFRIEND_W26,education,steered,1.0,1,high school,2,college and more,0.13654786409643593,0.07916648237499448
GUNFRIEND_W26,education,steered,3.0,0,some schooling,1,high school,0.49636070911315766,0.24981519792186338
GUNFRIEND_W26,education,steered,3.0,0,some schooling,2,college and more,0.24940718923274835,0.17315775005562123
GUNFRIEND_W26,education,steered,3.0,1,high school,2,college and more,0.3412402855552856,0.20620724606885432
GUNFRIEND_W26,education,steered,5.0,0,some schooling,1,high school,0.9482601103837134,0.42139905499144376
GUNFRIEND_W26,education,steered,5.0,0,some schooling,2,college and more,0.4927555482310228,0.32559602791439696
GUNFRIEND_W26,education,steered,5.0,1,high school,2,college and more,0.5485806787003374,0.2863977510294736
GUNFRIEND_W26,education,steered,7.0,0,some schooling,1,high school,1.295182405889181,0.5217605134858034
GUNFRIEND_W26,education,steered,7.0,0,some schooling,2,college and more,0.6295810899719456,0.4010271702424635
GUNFRIEND_W26,education,steered,7.0,1,high school,2,college and more,0.7298421829463346,0.38332217674613733
GUNFRIEND_W26,education,steered,9.0,0,some schooling,1,high school,1.396226478990378,0.5085710115008621
GUNFRIEND_W26,education,steered,9.0,0,some schooling,2,college and more,0.6203769176466642,0.3805586279565266
GUNFRIEND_W26,education,steered,9.0,1,high school,2,college and more,0.8025720859357294,0.4494948161537199
GUNFRIEND_W26,education,steered,13.0,0,some schooling,1,high school,1.3889907390974399,0.5799931740990627
GUNFRIEND_W26,education,steered,13.0,0,some schooling,2,college and more,0.5991845027916272,0.33819557041817183
GUNFRIEND_W26,education,steered,13.0,1,high school,2,college and more,0.7898062363058128,0.5258628842241134
GUNFRIEND_W26,socioeco,declared,,0,low,1,mid,0.585920318111679,0.20534150722421568
GUNFRIEND_W26,socioeco,declared,,0,low,2,high,0.7019316413887665,0.2525254240806092
GUNFRIEND_W26,socioeco,declared,,1,mid,2,high,0.11601132327708752,0.05113052616651622
GUNFRIEND_W26,socioeco,steered,0.0,0,low,1,mid,0.0,0.0
GUNFRIEND_W26,socioeco,steered,0.0,0,low,2,high,0.0,0.0
GUNFRIEND_W26,socioeco,steered,0.0,1,mid,2,high,0.0,0.0
GUNFRIEND_W26,socioeco,steered,1.0,0,low,1,mid,0.047768669044626455,0.024904909501901766
GUNFRIEND_W26,socioeco,steered,1.0,0,low,2,high,0.08851156104945287,0.06219992093095655
GUNFRIEND_W26,socioeco,steered,1.0,1,mid,2,high,0.13628023009407933,0.08710483043285831
GUNFRIEND_W26,socioeco,steered,3.0,0,low,1,mid,0.18402139206715634,0.09361568466563544
GUNFRIEND_W26,socioeco,steered,3.0,0,low,2,high,0.20499813590003735,0.13152348736953023
GUNFRIEND_W26,socioeco,steered,3.0,1,mid,2,high,0.3890195279671937,0.2251391720351657
GUNFRIEND_W26,socioeco,steered,5.0,0,low,1,mid,0.26208312960228364,0.14214423020307726
GUNFRIEND_W26,socioeco,steered,5.0,0,low,2,high,0.2123615525154563,0.09650483601530419
GUNFRIEND_W26,socioeco,steered,5.0,1,mid,2,high,0.47444468211774,0.23864906621838144
GUNFRIEND_W26,socioeco,steered,7.0,0,low,1,mid,0.2998352570016475,0.18044277819557228
GUNFRIEND_W26,socioeco,steered,7.0,0,low,2,high,0.1735822627362387,0.14947910179217117
GUNFRIEND_W26,socioeco,steered,7.0,1,mid,2,high,0.2567672476117231,0.09504443023465492
GUNFRIEND_W26,socioeco,steered,9.0,0,low,1,mid,0.4898429620605591,0.30074900926815445
GUNFRIEND_W26,socioeco,steered,9.0,0,low,2,high,0.4531313937494885,0.38238186940945046
GUNFRIEND_W26,socioeco,steered,9.0,1,mid,2,high,0.19997728859366246,0.14737645222061982
GUNFRIEND_W26,socioeco,steered,13.0,0,low,1,mid,0.8644938358652179,0.5202018324024615
GUNFRIEND_W26,socioeco,steered,13.0,0,low,2,high,0.9841402833437667,0.592960318374383
GUNFRIEND_W26,socioeco,steered,13.0,1,mid,2,high,0.11964644747854877,0.07275848597192155
GUNIDENTITY_W26,gender,declared,,0,male,1,female,0.6770916122593825,0.3362920705702528
GUNIDENTITY_W26,gender,steered,0.0,0,male,1,female,0.0,0.0
GUNIDENTITY_W26,gender,steered,1.0,0,male,1,female,0.13246820781072857,0.05589644731723154
GUNIDENTITY_W26,gender,steered,3.0,0,male,1,female,0.6993402382306787,0.3079900429453445
GUNIDENTITY_W26,gender,steered,5.0,0,male,1,female,1.1923570440382938,0.521314888671335
GUNIDENTITY_W26,gender,steered,7.0,0,male,1,female,1.1016581608121516,0.45511196255088043
GUNIDENTITY_W26,gender,steered,9.0,0,male,1,female,0.6828422512477823,0.4591527592694577
GUNIDENTITY_W26,gender,steered,13.0,0,male,1,female,0.6299839004263316,0.48389571641163237
GUNIDENTITY_W26,age,declared,,0,child,1,adolescent,0.13757618903756874,0.09008966068590973
GUNIDENTITY_W26,age,declared,,0,child,2,adult,0.13267473004197583,0.06717421729611739
GUNIDENTITY_W26,age,declared,,0,child,3,older_adult,0.48277788659777865,0.23489936998492206
GUNIDENTITY_W26,age,declared,,1,adolescent,2,adult,0.04092942778399178,0.03530838587245026
GUNIDENTITY_W26,age,declared,,1,adolescent,3,older_adult,0.6203540756353474,0.3014897690394365
GUNIDENTITY_W26,age,declared,,2,adult,3,older_adult,0.6154526166397545,0.27180242507852775
GUNIDENTITY_W26,age,steered,0.0,0,child,1,adolescent,0.0,0.0
GUNIDENTITY_W26,age,steered,0.0,0,child,2,adult,0.0,0.0
GUNIDENTITY_W26,age,steered,0.0,0,child,3,older_adult,0.0,0.0
GUNIDENTITY_W26,age,steered,0.0,1,adolescent,2,adult,0.0,0.0
GUNIDENTITY_W26,age,steered,0.0,1,adolescent,3,older_adult,0.0,0.0
GUNIDENTITY_W26,age,steered,0.0,2,adult,3,older_adult,0.0,0.0
GUNIDENTITY_W26,age,steered,1.0,0,child,1,adolescent,0.11414851126864026,0.06490625501260125
GUNIDENTITY_W26,age,steered,1.0,0,child,2,adult,0.04181316907302048,0.019246183888704107
GUNIDENTITY_W26,age,steered,1.0,0,child,3,older_adult,0.020517576648727158,0.01751833240062882
GUNIDENTITY_W26,age,steered,1.0,1,adolescent,2,adult,0.07233534219561977,0.04566007112389714
GUNIDENTITY_W26,age,steered,1.0,1,adolescent,3,older_adult,0.11173824751012741,0.053442334808981314
GUNIDENTITY_W26,age,steered,1.0,2,adult,3,older_adult,0.039402905314507644,0.01770851116798407
GUNIDENTITY_W26,age,steered,3.0,0,child,1,adolescent,0.34648369990801337,0.20217797862980535
GUNIDENTITY_W26,age,steered,3.0,0,child,2,adult,0.07286520048195252,0.0310941712339152
GUNIDENTITY_W26,age,steered,3.0,0,child,3,older_adult,0.08450862198432774,0.08287581148519382
GUNIDENTITY_W26,age,steered,3.0,1,adolescent,2,adult,0.2736184994260608,0.17814019454878055
GUNIDENTITY_W26,age,steered,3.0,1,adolescent,3,older_adult,0.29259244639578796,0.1346108513806627
GUNIDENTITY_W26,age,steered,3.0,2,adult,3,older_adult,0.1060326333059626,0.07657127257118145
GUNIDENTITY_W26,age,steered,5.0,0,child,1,adolescent,0.5299466212403875,0.32039343755140265
GUNIDENTITY_W26,age,steered,5.0,0,child,2,adult,0.10580453479466466,0.04719705627316889
GUNIDENTITY_W26,age,steered,5.0,0,child,3,older_adult,0.333890689086617,0.28349455088279807
GUNIDENTITY_W26,age,steered,5.0,1,adolescent,2,adult,0.4241420864457229,0.28965774172942754
GUNIDENTITY_W26,age,steered,5.0,1,adolescent,3,older_adult,0.23150729938758824,0.0974615243791799
GUNIDENTITY_W26,age,steered,5.0,2,adult,3,older_adult,0.2838297196909935,0.2806306377603435
GUNIDENTITY_W26,age,steered,7.0,0,child,1,adolescent,0.35828655926931446,0.24809389663206438
GUNIDENTITY_W26,age,steered,7.0,0,child,2,adult,0.1445957392749525,0.06008559318522923
GUNIDENTITY_W26,age,steered,7.0,0,child,3,older_adult,0.5925872781814941,0.5065697489577456
GUNIDENTITY_W26,age,steered,7.0,1,adolescent,2,adult,0.22816815220431536,0.20247265798656486
GUNIDENTITY_W26,age,steered,7.0,1,adolescent,3,older_adult,0.28312386938072037,0.28288742755995155
GUNIDENTITY_W26,age,steered,7.0,2,adult,3,older_adult,0.5112920215850357,0.48536008554651644
GUNIDENTITY_W26,age,steered,9.0,0,child,1,adolescent,0.12027625748987467,0.08196180626781327
GUNIDENTITY_W26,age,steered,9.0,0,child,2,adult,0.196718547447013,0.08840212401719222
GUNIDENTITY_W26,age,steered,9.0,0,child,3,older_adult,0.6117186291003083,0.5850655460955171
GUNIDENTITY_W26,age,steered,9.0,1,adolescent,2,adult,0.28137563809599375,0.13804293163091635
GUNIDENTITY_W26,age,steered,9.0,1,adolescent,3,older_adult,0.6197468173051663,0.5289415114530087
GUNIDENTITY_W26,age,steered,9.0,2,adult,3,older_adult,0.5783267625033541,0.5310891367245955
GUNIDENTITY_W26,age,steered,13.0,0,child,1,adolescent,0.6650470036174695,0.3108014758864203
GUNIDENTITY_W26,age,steered,13.0,0,child,2,adult,0.3275280041065205,0.18602567267892944
GUNIDENTITY_W26,age,steered,13.0,0,child,3,older_adult,0.5911624478158795,0.5848727154109029
GUNIDENTITY_W26,age,steered,13.0,1,adolescent,2,adult,0.99257500772399,0.49682714856534976
GUNIDENTITY_W26,age,steered,13.0,1,adolescent,3,older_adult,1.070695617948537,0.8092070069598938
GUNIDENTITY_W26,age,steered,13.0,2,adult,3,older_adult,0.5466391065645411,0.49253521067250994
GUNIDENTITY_W26,education,declared,,0,some schooling,1,high school,0.16115126824661186,0.11239912072682266
GUNIDENTITY_W26,education,declared,,0,some schooling,2,college and more,1.156859208809748,0.44564843054419756
