qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
RQ1_F1C_W42,education,some schooling,Less than high school,steered,5.0,0.03631419904956565,0.06959124651802578
RQ1_F1C_W42,education,some schooling,Less than high school,steered,7.0,0.034615214242460196,0.04318831576254482
RQ1_F1C_W42,education,some schooling,Less than high school,steered,9.0,0.08976944437786238,0.16905242390549535
RQ1_F1C_W42,education,some schooling,Less than high school,steered,13.0,0.171406444021714,0.342812888043428
RQ1_F1C_W42,education,high school,High school graduate,steered,0.0,0.0505093879369492,0.05777403125519752
RQ1_F1C_W42,education,high school,High school graduate,steered,1.0,0.07053616777309013,0.09557813825216788
RQ1_F1C_W42,education,high school,High school graduate,steered,3.0,0.09818496882724553,0.19636993765449107
RQ1_F1C_W42,education,high school,High school graduate,steered,5.0,0.17448516581950502,0.34897033163901
RQ1_F1C_W42,education,high school,High school graduate,steered,7.0,0.19496589020494526,0.3899317804098905
RQ1_F1C_W42,education,high school,High school graduate,steered,9.0,0.2660089183783344,0.457862798850465
RQ1_F1C_W42,education,high school,High school graduate,steered,13.0,0.17542481000000001,0.35084962
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,0.0,0.049822846589226144,0.09964569317845227
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,1.0,0.05791276365467843,0.11582552730935676
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,3.0,0.16954519384036146,0.28931947381839895
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,5.0,0.3247502484446728,0.4893142830930135
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,7.0,0.403588104035881,0.5523400055234
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,9.0,0.4464316290128137,0.5658247764378844
RQ1_F1C_W42,education,college and more,College graduate/some postgrad,steered,13.0,0.4871595904427258,0.5563281630793664
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,0.0,0.04265797293694923,0.0840043312551975
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,1.0,0.10777313401650551,0.12323812903909437
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,3.0,0.1727229363450002,0.2540649323453672
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,5.0,0.19589411166013493,0.3197006449329699
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,7.0,0.21303055782577168,0.36962985356915384
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,9.0,0.2281901410483595,0.3979728354685592
RQ1_F1C_W42,socioeco,low,"Less than $30,000",steered,13.0,0.24446365125518593,0.4204862213623085
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,0.0,0.0365353079369492,0.058901321255197495
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,1.0,0.10224399,0.20448798
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,3.0,0.21363472955794963,0.420207402349998
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,5.0,0.25446665611133884,0.4496019590212258
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,7.0,0.2926201318744084,0.40161122806141114
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,9.0,0.3005299878858809,0.33596298138043823
RQ1_F1C_W42,socioeco,mid,"$50,000-$75,000",steered,13.0,0.2690705228068323,0.27800912515001464
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,0.0,0.04143703331824822,0.08287406663649652
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,1.0,0.04849964689363018,0.09699929378726033
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,3.0,0.11439796478429948,0.22879592956859895
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,5.0,0.18371841634993558,0.36743683269987115
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,7.0,0.22136622694691502,0.44273245389383
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,9.0,0.2291038141039184,0.4582076282078368
RQ1_F1C_W42,socioeco,high,"$100,000 or more",steered,13.0,0.2464054804548758,0.3922848187265494
RQ2_F1A_W42,gender,male,Male,steered,0.0,0.0817893543944318,0.05584850122974215
RQ2_F1A_W42,gender,male,Male,steered,1.0,0.11927885446339637,0.08722736845403772
RQ2_F1A_W42,gender,male,Male,steered,3.0,0.12242935716464315,0.12242935716464325
RQ2_F1A_W42,gender,male,Male,steered,5.0,0.14754552186536993,0.12440522428415277
RQ2_F1A_W42,gender,male,Male,steered,7.0,0.3008061401025859,0.19674611842423365
RQ2_F1A_W42,gender,male,Male,steered,9.0,0.49527802495278017,0.4247612242476122
RQ2_F1A_W42,gender,male,Male,steered,13.0,0.34788620694482364,0.3478862069448237
RQ2_F1A_W42,gender,female,Female,steered,0.0,0.07729459429184599,0.04790022280550857
RQ2_F1A_W42,gender,female,Female,steered,1.0,0.14494302518243304,0.14494302518243307
RQ2_F1A_W42,gender,female,Female,steered,3.0,0.49349717000000004,0.44265489
RQ2_F1A_W42,gender,female,Female,steered,5.0,0.637882821381201,0.5414262972370971
RQ2_F1A_W42,gender,female,Female,steered,7.0,0.4523034583226916,0.3956086026758941
RQ2_F1A_W42,gender,female,Female,steered,9.0,0.18187133518685014,0.18187133518685006
RQ2_F1A_W42,gender,female,Female,steered,13.0,0.059727961618923936,0.05459278660353119
RQ2_F1A_W42,age,adult,30-49,steered,0.0,0.12052552429184601,0.06878967280550854
RQ2_F1A_W42,age,adult,30-49,steered,1.0,0.060665020000000014,0.060428869999999996
RQ2_F1A_W42,age,adult,30-49,steered,3.0,0.14537463065438674,0.14537463065438677
RQ2_F1A_W42,age,adult,30-49,steered,5.0,0.20923205452502247,0.20923205452502247
RQ2_F1A_W42,age,adult,30-49,steered,7.0,0.31894472367939486,0.2711668246479705
RQ2_F1A_W42,age,adult,30-49,steered,9.0,0.40686975367593536,0.31083590513398407
RQ2_F1A_W42,age,adult,30-49,steered,13.0,0.3599737504484255,0.2461396819884956
RQ2_F1A_W42,age,older_adult,65+,steered,0.0,0.04963429131917116,0.04963429131917124
RQ2_F1A_W42,age,older_adult,65+,steered,1.0,0.08234244000000004,0.08234244000000002
RQ2_F1A_W42,age,older_adult,65+,steered,3.0,0.1640487146973394,0.16404871469733942
RQ2_F1A_W42,age,older_adult,65+,steered,5.0,0.45973108612787017,0.4247469419728956
RQ2_F1A_W42,age,older_adult,65+,steered,7.0,0.7633649246584703,0.6630289006197825
RQ2_F1A_W42,age,older_adult,65+,steered,9.0,0.887045703220455,0.7522233950719538
RQ2_F1A_W42,age,older_adult,65+,steered,13.0,0.9561129340168558,0.8046403028313698
RQ2_F1A_W42,education,some schooling,Less than high school,steered,0.0,0.244103414291846,0.14507645148633735
RQ2_F1A_W42,education,some schooling,Less than high school,steered,1.0,0.27049881587557006,0.16877902290849164
RQ2_F1A_W42,education,some schooling,Less than high school,steered,3.0,0.3040558460555043,0.19202756284829808
RQ2_F1A_W42,education,some schooling,Less than high school,steered,5.0,0.39728613775286514,0.22184970663752113
RQ2_F1A_W42,education,some schooling,Less than high school,steered,7.0,0.5500911037751846,0.38132590495724084
RQ2_F1A_W42,education,some schooling,Less than high school,steered,9.0,0.757948820976332,0.5547290968389094
RQ2_F1A_W42,education,some schooling,Less than high school,steered,13.0,0.95369938,0.70420116
RQ2_F1A_W42,education,high school,High school graduate,steered,0.0,0.19198409429184604,0.11799808280550854
RQ2_F1A_W42,education,high school,High school graduate,steered,1.0,0.19881010156713547,0.13055376451961642
RQ2_F1A_W42,education,high school,High school graduate,steered,3.0,0.18522554805683344,0.13968566294661833
RQ2_F1A_W42,education,high school,High school graduate,steered,5.0,0.34388382893721986,0.2280014029371385
RQ2_F1A_W42,education,high school,High school graduate,steered,7.0,0.5321970964697508,0.35068347784442155
RQ2_F1A_W42,education,high school,High school graduate,steered,9.0,0.6215691899776828,0.4376062993393327
RQ2_F1A_W42,education,high school,High school graduate,steered,13.0,0.805518436850651,0.6512271574665421
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,0.0,0.022958581319171223,0.02295858131917128
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,1.0,0.044855061176090616,0.027100535462441053
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,3.0,0.11822780931660551,0.07252584271367331
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,5.0,0.15699253218803377,0.11291626714120263
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,7.0,0.1976333356787628,0.12941527606028827
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,9.0,0.2584610034880586,0.13817782859936628
RQ2_F1A_W42,education,college and more,College graduate/some postgrad,steered,13.0,0.39654026750071253,0.24189522535813382
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,0.0,0.158697174291846,0.08966593148633731
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,1.0,0.28193342,0.15572461000000004
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,3.0,0.5774066945120142,0.38894693666704183
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,5.0,0.8001211185181885,0.5837771791268432
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,7.0,0.91388384,0.6896820300000001
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,9.0,0.9506553195557763,0.7251995991284551
RQ2_F1A_W42,socioeco,low,"Less than $30,000",steered,13.0,0.978234514357276,0.7555312940029922
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,0.0,0.09328537407429988,0.06814409425831906
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,1.0,0.05673051312316707,0.056730513123167084
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,3.0,0.10764510798152926,0.08971171707519913
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,5.0,0.12978220779438698,0.1135100356976413
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,7.0,0.2093530335565619,0.2093530335565619
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,9.0,0.3007511408618101,0.3007511408618101
RQ2_F1A_W42,socioeco,mid,"$50,000-$75,000",steered,13.0,0.3244304049183404,0.32443040491834035
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,0.0,0.07464603570815406,0.047212708513662674
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,1.0,0.094504289483275,0.06813038827271914
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,3.0,0.14230256996125784,0.11493603874077563
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,5.0,0.20104016725683155,0.12743142567135224
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,7.0,0.3078217999999999,0.15819053
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,9.0,0.41994139083647875,0.23212017712387073
RQ2_F1A_W42,socioeco,high,"$100,000 or more",steered,13.0,0.4139870360686143,0.227498679330821
RQ4_F1Ab_W42,gender,male,Male,steered,0.0,0.6412996339581387,0.4503822995514375
RQ4_F1Ab_W42,gender,male,Male,steered,1.0,0.6233033152978371,0.446559413384013
RQ4_F1Ab_W42,gender,male,Male,steered,3.0,0.5190020099999999,0.46080989
RQ4_F1Ab_W42,gender,male,Male,steered,5.0,0.4784351783611564,0.43443776728252465
RQ4_F1Ab_W42,gender,male,Male,steered,7.0,0.4933624897522651,0.41550425768689037
RQ4_F1Ab_W42,gender,male,Male,steered,9.0,0.5907479459499094,0.4165129919747277
RQ4_F1Ab_W42,gender,male,Male,steered,13.0,0.754418656308728,0.4370064268938849
RQ4_F1Ab_W42,gender,female,Female,steered,0.0,0.6534005067041393,0.4595620559244378
RQ4_F1Ab_W42,gender,female,Female,steered,1.0,0.8873948464992605,0.5908432765362007
RQ4_F1Ab_W42,gender,female,Female,steered,3.0,1.0475722410983739,0.6328351822728407
RQ4_F1Ab_W42,gender,female,Female,steered,5.0,0.900843622828301,0.5250195267549866
RQ4_F1Ab_W42,gender,female,Female,steered,7.0,0.628890044714804,0.36194666501827405
RQ4_F1Ab_W42,gender,female,Female,steered,9.0,0.49088405999999973,0.25220904
RQ4_F1Ab_W42,gender,female,Female,steered,13.0,0.3689216842302408,0.1385495655686061
RQ4_F1Ab_W42,age,adult,30-49,steered,0.0,0.6326650067041397,0.44680494592443787
RQ4_F1Ab_W42,age,adult,30-49,steered,1.0,0.8247939500000006,0.51422787
RQ4_F1Ab_W42,age,adult,30-49,steered,3.0,1.1177140697528427,0.5974000326619587
RQ4_F1Ab_W42,age,adult,30-49,steered,5.0,1.1848327611776024,0.6016464051929
RQ4_F1Ab_W42,age,adult,30-49,steered,7.0,1.1446585901870598,0.5927975275079612
RQ4_F1Ab_W42,age,adult,30-49,steered,9.0,1.0509060192495343,0.5804483673844696
RQ4_F1Ab_W42,age,adult,30-49,steered,13.0,0.8628387800000002,0.5297781400000001
RQ4_F1Ab_W42,age,older_adult,65+,steered,0.0,0.7472228539581383,0.5027122895514374
RQ4_F1Ab_W42,age,older_adult,65+,steered,1.0,0.7533811248532098,0.526872246151887
RQ4_F1Ab_W42,age,older_adult,65+,steered,3.0,0.7758282253884067,0.5583385923327525
RQ4_F1Ab_W42,age,older_adult,65+,steered,5.0,0.7207556047304472,0.5450408366642703
RQ4_F1Ab_W42,age,older_adult,65+,steered,7.0,0.6858119725325563,0.5483539391001119
RQ4_F1Ab_W42,age,older_adult,65+,steered,9.0,0.7185753,0.5920564
RQ4_F1Ab_W42,age,older_adult,65+,steered,13.0,0.6166132764013592,0.5597691226768592
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,0.0,0.6694924113500433,0.48237197028560574
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,1.0,0.6461393735386065,0.4916862350831377
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,3.0,0.5503237747950456,0.48678827865322677
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,5.0,0.593462923769093,0.5188407564872743
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,7.0,0.593121114068789,0.4791216852087833
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,9.0,0.5548153797642523,0.44420222922328356
RQ4_F1Ab_W42,education,some schooling,Less than high school,steered,13.0,0.3941317360586828,0.34331583656684167
RQ4_F1Ab_W42,education,high school,High school graduate,steered,0.0,0.6867718567041392,0.4992210059244378
RQ4_F1Ab_W42,education,high school,High school graduate,steered,1.0,0.6510758190161324,0.4678902611284199
RQ4_F1Ab_W42,education,high school,High school graduate,steered,3.0,0.5957550887080195,0.39544297555867824
RQ4_F1Ab_W42,education,high school,High school graduate,steered,5.0,0.7222404062785908,0.39174384540165474
RQ4_F1Ab_W42,education,high school,High school graduate,steered,7.0,0.6270033099999999,0.35319195999999997
RQ4_F1Ab_W42,education,high school,High school graduate,steered,9.0,0.47748923,0.3316333699999999
RQ4_F1Ab_W42,education,high school,High school graduate,steered,13.0,0.520003500980567,0.4406152942035087
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,0.0,0.7835360639581382,0.5184741895514374
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,1.0,1.0078488599999995,0.58802587
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,3.0,1.197025255706078,0.6213077277544914
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,5.0,1.0747210408139094,0.5134430734399053
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,7.0,0.8474662056907075,0.33841148890339495
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,9.0,0.6658148327711685,0.32939246108040265
RQ4_F1Ab_W42,education,college and more,College graduate/some postgrad,steered,13.0,0.520522851354017,0.32666836226976914
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,0.0,0.629019071653502,0.4619514613590649
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,1.0,0.6040882462172057,0.467486081512757
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,3.0,0.5261605637003917,0.4517347191037465
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,5.0,0.453630341970458,0.4517193121060703
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,7.0,0.5575019825239252,0.48217508917708446
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,9.0,0.6166745632840188,0.5055871931123262
RQ4_F1Ab_W42,socioeco,low,"Less than $30,000",steered,13.0,0.6833557468335574,0.5441102454411024
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,0.0,0.6438215356047262,0.4484915481260655
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,1.0,0.9598180855013672,0.5536453394601042
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,3.0,1.2033214904867056,0.5822876568298823
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,5.0,0.97977219904205,0.4371129653886213
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,7.0,0.6927204805241192,0.3038425707194371
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,9.0,0.5251728952517289,0.2572526825725268
RQ4_F1Ab_W42,socioeco,mid,"$50,000-$75,000",steered,13.0,0.410603699349341,0.25373351876109196
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,0.0,0.8107722139581389,0.5092493595514376
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,1.0,0.7396143422401472,0.4776379567825204
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,3.0,0.7352757680733266,0.4480609705968073
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,5.0,0.825477705306587,0.4281717645024423
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,7.0,0.8990240373034161,0.4501937687210737
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,9.0,0.8882623321673557,0.46107822285711936
RQ4_F1Ab_W42,socioeco,high,"$100,000 or more",steered,13.0,0.653732127451412,0.3598002890894225
RQ4_F1Ae_W42,gender,male,Male,steered,0.0,0.45998240125685497,0.366298532568194
RQ4_F1Ae_W42,gender,male,Male,steered,1.0,0.46573777094841784,0.3905411306402384
RQ4_F1Ae_W42,gender,male,Male,steered,3.0,0.5144336407390632,0.4837707059235536
RQ4_F1Ae_W42,gender,male,Male,steered,5.0,0.4397641399547362,0.43375698618443626
RQ4_F1Ae_W42,gender,male,Male,steered,7.0,0.43488487,0.36727234999999997
RQ4_F1Ae_W42,gender,male,Male,steered,9.0,0.499763067113213,0.36055661559552876
RQ4_F1Ae_W42,gender,male,Male,steered,13.0,0.6381167648188153,0.3615333636787639
RQ4_F1Ae_W42,gender,female,Female,steered,0.0,0.4604952012568549,0.371898662568194
RQ4_F1Ae_W42,gender,female,Female,steered,1.0,0.6589849550606857,0.4572560738206795
RQ4_F1Ae_W42,gender,female,Female,steered,3.0,0.8533509050637886,0.5051657632673388
RQ4_F1Ae_W42,gender,female,Female,steered,5.0,0.6901697762558112,0.40218238814291796
RQ4_F1Ae_W42,gender,female,Female,steered,7.0,0.5354432999999996,0.28903977000000003
RQ4_F1Ae_W42,gender,female,Female,steered,9.0,0.4842522291519208,0.2168504026515824
RQ4_F1Ae_W42,gender,female,Female,steered,13.0,0.38585700337589657,0.16082509976741163
RQ4_F1Ae_W42,age,adult,30-49,steered,0.0,0.43141462125685526,0.35654559256819396
RQ4_F1Ae_W42,age,adult,30-49,steered,1.0,0.4855474501218034,0.3706477414664245
RQ4_F1Ae_W42,age,adult,30-49,steered,3.0,0.890967186059674,0.5336968546744125
RQ4_F1Ae_W42,age,adult,30-49,steered,5.0,1.0487805200000007,0.57918439
RQ4_F1Ae_W42,age,adult,30-49,steered,7.0,1.0845866698980955,0.581637463449837
RQ4_F1Ae_W42,age,adult,30-49,steered,9.0,1.0453235704266,0.5718121822816405
RQ4_F1Ae_W42,age,adult,30-49,steered,13.0,0.8678328488060268,0.5175706912962216
RQ4_F1Ae_W42,age,older_adult,65+,steered,0.0,0.4790726812568552,0.37601330256819393
RQ4_F1Ae_W42,age,older_adult,65+,steered,1.0,0.47418959065359945,0.3915733554695698
RQ4_F1Ae_W42,age,older_adult,65+,steered,3.0,0.4585393100257832,0.39838084083801123
RQ4_F1Ae_W42,age,older_adult,65+,steered,5.0,0.40598407220534183,0.3776898241796854
RQ4_F1Ae_W42,age,older_adult,65+,steered,7.0,0.35736487518763693,0.3544242663878847
RQ4_F1Ae_W42,age,older_adult,65+,steered,9.0,0.38118163145547257,0.3811816314554725
RQ4_F1Ae_W42,age,older_adult,65+,steered,13.0,0.42019433498311853,0.4201943349831185
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,0.0,0.5179282262565863,0.4144638677745193
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,1.0,0.5019947849997315,0.4066320052063253
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,3.0,0.4015536110629497,0.3789473629987567
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,5.0,0.3273662182673103,0.29596290722713114
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,7.0,0.27614790781921866,0.23187146765703767
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,9.0,0.2730198927301989,0.23805309238053093
RQ4_F1Ae_W42,education,some schooling,Less than high school,steered,13.0,0.22635318320833042,0.18712602393173638
RQ4_F1Ae_W42,education,high school,High school graduate,steered,0.0,0.45600605125685484,0.382741462568194
RQ4_F1Ae_W42,education,high school,High school graduate,steered,1.0,0.42039647105927064,0.36543686740839515
RQ4_F1Ae_W42,education,high school,High school graduate,steered,3.0,0.3932034055152423,0.3190875730177454
RQ4_F1Ae_W42,education,high school,High school graduate,steered,5.0,0.3921706663992068,0.22241849832857416
RQ4_F1Ae_W42,education,high school,High school graduate,steered,7.0,0.4611860744409696,0.22376600328895146
RQ4_F1Ae_W42,education,high school,High school graduate,steered,9.0,0.30636346604937464,0.19337234113386667
RQ4_F1Ae_W42,education,high school,High school graduate,steered,13.0,0.38831962198925424,0.33758154605314294
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,0.0,0.4936728564996771,0.38883639761814337
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,1.0,0.6348678336513218,0.4266135257338648
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,3.0,0.8878978049905305,0.48755565851762134
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,5.0,0.8952879489645637,0.44941789457198744
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,7.0,0.79999561744182,0.35847851920283025
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,9.0,0.6756310855542699,0.285614969585974
RQ4_F1Ae_W42,education,college and more,College graduate/some postgrad,steered,13.0,0.513651823763151,0.3055703928582656
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,0.0,0.4106139712568549,0.35050625256819395
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,1.0,0.3966389798407967,0.36161334380246263
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,3.0,0.47209318902467895,0.4141524341478673
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,5.0,0.605942573403333,0.4611942801774083
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,7.0,0.6191119099126337,0.4564989374869933
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,9.0,0.6205579363865358,0.45639710068270206
RQ4_F1Ae_W42,socioeco,low,"Less than $30,000",steered,13.0,0.6998917232096747,0.5117053619505371
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,0.0,0.45221194125685493,0.35510647256819394
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,1.0,0.5358192505060478,0.36143982278384884
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,3.0,0.8243426235680484,0.43209119229948784
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,5.0,0.7493867541378618,0.3592484916852676
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,7.0,0.6031503017115964,0.27378900173311194
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,9.0,0.5359976882982759,0.2585479067570668
RQ4_F1Ae_W42,socioeco,mid,"$50,000-$75,000",steered,13.0,0.45553256928777075,0.25553148315244045
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,0.0,0.48841744655223124,0.3788450577180568
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,1.0,0.4886185062031828,0.369924339395394
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,3.0,0.5747959371571494,0.3655754910807494
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,5.0,0.7364863300250735,0.3955336308642352
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,7.0,0.8656382787842137,0.46524937254723564
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,9.0,0.8844771871571494,0.49904248108074944
RQ4_F1Ae_W42,socioeco,high,"$100,000 or more",steered,13.0,0.6052640539473598,0.36690112633098876
RQ4_F1Ba_W42,gender,male,Male,steered,0.0,0.7778423717211274,0.4093418723959833
RQ4_F1Ba_W42,gender,male,Male,steered,1.0,0.5810233263333215,0.332437015562267
RQ4_F1Ba_W42,gender,male,Male,steered,3.0,0.45941221,0.28634731999999996
RQ4_F1Ba_W42,gender,male,Male,steered,5.0,0.4016866097899632,0.27093868827558354
RQ4_F1Ba_W42,gender,male,Male,steered,7.0,0.3878318803485839,0.2915053815187496
RQ4_F1Ba_W42,gender,male,Male,steered,9.0,0.45093553999999997,0.31459466
RQ4_F1Ba_W42,gender,male,Male,steered,13.0,0.7192608545334,0.3838526960323122
RQ4_F1Ba_W42,gender,female,Female,steered,0.0,0.8294659945855055,0.4544219313412068
RQ4_F1Ba_W42,gender,female,Female,steered,1.0,1.1392149628643782,0.6032105189452235
RQ4_F1Ba_W42,gender,female,Female,steered,3.0,1.3019811233306775,0.6803787425209153
RQ4_F1Ba_W42,gender,female,Female,steered,5.0,1.1544597081435024,0.6082442803963463
RQ4_F1Ba_W42,gender,female,Female,steered,7.0,0.9016049267127071,0.46355271325491987
RQ4_F1Ba_W42,gender,female,Female,steered,9.0,0.7144144057036761,0.3319758420688283
RQ4_F1Ba_W42,gender,female,Female,steered,13.0,0.5436407377203195,0.2061993283873534
RQ4_F1Ba_W42,age,adult,30-49,steered,0.0,0.7448187897032211,0.4124620038703591
RQ4_F1Ba_W42,age,adult,30-49,steered,1.0,0.9657686061809938,0.4853810931153093
RQ4_F1Ba_W42,age,adult,30-49,steered,3.0,1.2092936679070632,0.5502581244974187
RQ4_F1Ba_W42,age,adult,30-49,steered,5.0,1.2502670199211503,0.5648675999665829
RQ4_F1Ba_W42,age,adult,30-49,steered,7.0,1.2284828169144055,0.5855265521558105
RQ4_F1Ba_W42,age,adult,30-49,steered,9.0,1.161889980775138,0.5984321492634948
RQ4_F1Ba_W42,age,adult,30-49,steered,13.0,0.9840023401599766,0.5611065543889344
RQ4_F1Ba_W42,age,older_adult,65+,steered,0.0,0.8817366251082115,0.44925890128957646
RQ4_F1Ba_W42,age,older_adult,65+,steered,1.0,0.877012408770124,0.46686082466860823
RQ4_F1Ba_W42,age,older_adult,65+,steered,3.0,0.9395894353606546,0.5148011201303391
RQ4_F1Ba_W42,age,older_adult,65+,steered,5.0,0.8065819833870843,0.4896652488935932
RQ4_F1Ba_W42,age,older_adult,65+,steered,7.0,0.5820798482545126,0.42721329965067284
RQ4_F1Ba_W42,age,older_adult,65+,steered,9.0,0.4156452949258214,0.3773096886526006
