qkey,attribute,class_label,group,channel,magnitude,wasserstein,total_variation
RQ4_F1Bd_W42,education,some schooling,Less than high school,declared,,1.3613285841332683,0.596402055989001
RQ4_F1Bd_W42,education,high school,High school graduate,declared,,0.5844748159712589,0.4474981249657867
RQ4_F1Bd_W42,education,college and more,College graduate/some postgrad,declared,,0.5933397177432964,0.5187363415150051
RQ4_F1Bd_W42,socioeco,low,"Less than $30,000",declared,,0.5680844794406106,0.470986844522976
RQ4_F1Bd_W42,socioeco,mid,"$50,000-$75,000",declared,,1.1832419663785922,0.5552687244228389
RQ4_F1Bd_W42,socioeco,high,"$100,000 or more",declared,,0.7804498168165495,0.534261225493855
RQ4_F1Be_W42,gender,male,Male,declared,,0.6138834443462362,0.38717030800606256
RQ4_F1Be_W42,gender,female,Female,declared,,0.5278681536300922,0.40888260766080436
RQ4_F1Be_W42,age,adult,30-49,declared,,0.5295828720373449,0.4118059095054343
RQ4_F1Be_W42,age,older_adult,65+,declared,,0.4736793408915378,0.3860154096269045
RQ4_F1Be_W42,education,some schooling,Less than high school,declared,,1.4578752173459948,0.6847324747431244
RQ4_F1Be_W42,education,high school,High school graduate,declared,,0.7083748464289454,0.5604254722108287
RQ4_F1Be_W42,education,college and more,College graduate/some postgrad,declared,,0.4379883392147014,0.3948777111927195
RQ4_F1Be_W42,socioeco,low,"Less than $30,000",declared,,1.0138237279175322,0.6541892133185863
RQ4_F1Be_W42,socioeco,mid,"$50,000-$75,000",declared,,0.964564034114625,0.5445179218970799
RQ4_F1Be_W42,socioeco,high,"$100,000 or more",declared,,0.5722355957244393,0.3830804803740119
RQ4_F1Ca_W42,gender,male,Male,declared,,0.9453326551239657,0.5909953421282751
RQ4_F1Ca_W42,gender,female,Female,declared,,0.9308065036265275,0.5351181394298135
RQ4_F1Ca_W42,age,adult,30-49,declared,,0.7834954106559239,0.5659047491755073
RQ4_F1Ca_W42,age,older_adult,65+,declared,,0.6163881506576613,0.5185039195912724
RQ4_F1Ca_W42,education,some schooling,Less than high school,declared,,1.2776649350638873,0.6810412342686982
RQ4_F1Ca_W42,education,high school,High school graduate,declared,,0.6384378619300616,0.5424811259587287
RQ4_F1Ca_W42,education,college and more,College graduate/some postgrad,declared,,0.6300640582803458,0.5803877126247282
RQ4_F1Ca_W42,socioeco,low,"Less than $30,000",declared,,1.1274813606104814,0.7156515588240296
RQ4_F1Ca_W42,socioeco,mid,"$50,000-$75,000",declared,,1.0522220486175005,0.670735589754087
RQ4_F1Ca_W42,socioeco,high,"$100,000 or more",declared,,0.7816977981214359,0.5623474803941718
RQ4_F1Cb_W42,gender,male,Male,declared,,1.4471785136060733,0.6839008963732154
RQ4_F1Cb_W42,gender,female,Female,declared,,0.7852430471877072,0.5084118194716993
RQ4_F1Cb_W42,age,adult,30-49,declared,,0.7716000903296576,0.5133895522644968
RQ4_F1Cb_W42,age,older_adult,65+,declared,,0.687771537245624,0.5084784482268466
RQ4_F1Cb_W42,education,some schooling,Less than high school,declared,,1.3764357239954017,0.6030861669433135
RQ4_F1Cb_W42,education,high school,High school graduate,declared,,0.6370949036290507,0.523661404763386
RQ4_F1Cb_W42,education,college and more,College graduate/some postgrad,declared,,0.5965887803084159,0.5403034791077136
RQ4_F1Cb_W42,socioeco,low,"Less than $30,000",declared,,0.9438685296076132,0.6341456071790033
RQ4_F1Cb_W42,socioeco,mid,"$50,000-$75,000",declared,,0.8670961001952147,0.5565117077734263
RQ4_F1Cb_W42,socioeco,high,"$100,000 or more",declared,,0.7562527604230925,0.49558244705105636
RQ4_F1Cd_W42,gender,male,Male,declared,,0.7288060755647143,0.5534248384508323
RQ4_F1Cd_W42,gender,female,Female,declared,,0.6886234900000001,0.6104757000000002
RQ4_F1Cd_W42,age,adult,30-49,declared,,0.6263021656699961,0.4759582695988248
RQ4_F1Cd_W42,age,older_adult,65+,declared,,0.5659214925478517,0.4868812712260285
RQ4_F1Cd_W42,education,some schooling,Less than high school,declared,,1.217490954732268,0.6107021791643361
RQ4_F1Cd_W42,education,high school,High school graduate,declared,,0.4965451370361832,0.469579731315289
RQ4_F1Cd_W42,education,college and more,College graduate/some postgrad,declared,,0.5406929104048258,0.5406681369807366
RQ4_F1Cd_W42,socioeco,low,"Less than $30,000",declared,,0.5394611257245286,0.4674765708803332
RQ4_F1Cd_W42,socioeco,mid,"$50,000-$75,000",declared,,0.8088281896128768,0.5076007696060353
RQ4_F1Cd_W42,socioeco,high,"$100,000 or more",declared,,0.6722767725934858,0.554411987287602
RQ5_F1B_W42,gender,male,Male,declared,,1.1180148352334436,0.6515147688829106
RQ5_F1B_W42,gender,female,Female,declared,,0.8090687426743339,0.5360749708787818
RQ5_F1B_W42,age,adult,30-49,declared,,0.5840761750970397,0.42839108187558284
RQ5_F1B_W42,age,older_adult,65+,declared,,0.5433369822300218,0.5330442841968097
RQ5_F1B_W42,education,some schooling,Less than high school,declared,,0.9817429808198535,0.5039365675952875
RQ5_F1B_W42,education,high school,High school graduate,declared,,0.5019690222754847,0.4068036606312041
RQ5_F1B_W42,education,college and more,College graduate/some postgrad,declared,,0.6817557446465965,0.49839070420128506
RQ5_F1B_W42,socioeco,low,"Less than $30,000",declared,,0.3337950524649317,0.31823814962109565
RQ5_F1B_W42,socioeco,mid,"$50,000-$75,000",declared,,0.557565208124543,0.35875032222761294
RQ5_F1B_W42,socioeco,high,"$100,000 or more",declared,,0.8798506827809353,0.7035890711362298
RQ5_F1C_W42,gender,male,Male,declared,,1.3163811733574944,0.7876064380405627
RQ5_F1C_W42,gender,female,Female,declared,,0.8299156619027882,0.4574416767671722
RQ5_F1C_W42,age,adult,30-49,declared,,0.735378144330626,0.5013457324458146
RQ5_F1C_W42,age,older_adult,65+,declared,,0.6615518103171286,0.5802401431263069
RQ5_F1C_W42,education,some schooling,Less than high school,declared,,1.2013573277128489,0.5512679765316322
RQ5_F1C_W42,education,high school,High school graduate,declared,,0.44936767449367687,0.4244307842443079
RQ5_F1C_W42,education,college and more,College graduate/some postgrad,declared,,0.6018097925163037,0.5192684851638218
RQ5_F1C_W42,socioeco,low,"Less than $30,000",declared,,0.33612815350030245,0.2909760049409452
RQ5_F1C_W42,socioeco,mid,"$50,000-$75,000",declared,,0.5553040877182789,0.45651908142091724
RQ5_F1C_W42,socioeco,high,"$100,000 or more",declared,,1.0136994220646407,0.7089408463046044
IDIMPORT_W43,gender,male,Male,declared,,0.6661242496273247,0.4437870839833772
IDIMPORT_W43,gender,female,Female,declared,,0.6648653171847476,0.4238074053302373
IDIMPORT_W43,age,adult,30-49,declared,,0.7488327685456959,0.4687815792105385
IDIMPORT_W43,age,older_adult,65+,declared,,0.5793409549176953,0.4854575683991236
IDIMPORT_W43,education,some schooling,Less than high school,declared,,0.783060993575633,0.5782763045063845
IDIMPORT_W43,education,high school,High school graduate,declared,,0.7771801875943672,0.49385554360625383
IDIMPORT_W43,education,college and more,College graduate/some postgrad,declared,,0.6024767100332546,0.3793203517993702
IDIMPORT_W43,socioeco,low,"Less than $30,000",declared,,0.8373186585829896,0.5393709867458287
IDIMPORT_W43,socioeco,mid,"$50,000-$75,000",declared,,0.7569018344852223,0.48922056846714723
IDIMPORT_W43,socioeco,high,"$100,000 or more",declared,,0.643327683025029,0.38711711538773985
RACESURV13_W43,gender,male,Male,declared,,0.8999826917263092,0.4969492863905559
RACESURV13_W43,gender,female,Female,declared,,0.7197173700000001,0.44564279000000007
RACESURV13_W43,age,adult,30-49,declared,,0.745559317543059,0.47481105778810295
RACESURV13_W43,age,older_adult,65+,declared,,0.9361431067708048,0.5335183424359533
RACESURV13_W43,education,some schooling,Less than high school,declared,,0.4933527700000001,0.37414605999999995
RACESURV13_W43,education,high school,High school graduate,declared,,0.8140208557387372,0.49249745842117465
RACESURV13_W43,education,college and more,College graduate/some postgrad,declared,,0.8470116308245464,0.5323622079178089
RACESURV13_W43,socioeco,low,"Less than $30,000",declared,,0.7318227992602249,0.5100910860091953
RACESURV13_W43,socioeco,mid,"$50,000-$75,000",declared,,0.7747424796265411,0.5676934104968865
RACESURV13_W43,socioeco,high,"$100,000 or more",declared,,0.9158350892164254,0.5321002073425105
RACESURV14_W43,gender,male,Male,declared,,0.3737798727951689,0.29811400764661405
RACESURV14_W43,gender,female,Female,declared,,0.36153814409981155,0.31627954553687343
RACESURV14_W43,age,adult,30-49,declared,,0.25738811033410103,0.25738811033410103
RACESURV14_W43,age,older_adult,65+,declared,,0.4589812921325797,0.2493378285323061
RACESURV14_W43,education,some schooling,Less than high school,declared,,0.25283191596321786,0.24718380068082504
RACESURV14_W43,education,high school,High school graduate,declared,,0.4326136643261366,0.2400091424000914
RACESURV14_W43,education,college and more,College graduate/some postgrad,declared,,0.29833009416814804,0.27343629210988957
RACESURV14_W43,socioeco,low,"Less than $30,000",declared,,0.2986761700189481,0.23323395687806805
RACESURV14_W43,socioeco,mid,"$50,000-$75,000",declared,,0.42537671086841883,0.304102648907262
RACESURV14_W43,socioeco,high,"$100,000 or more",declared,,0.2995809527739905,0.26490022384841116
RACESURV15a_W43,gender,male,Male,declared,,0.2485607791485806,0.44143950593849335
RACESURV15a_W43,gender,female,Female,declared,,0.2778966003314564,0.5496800311862193
RACESURV15a_W43,age,adult,30-49,declared,,0.2870217009605003,0.44523731699088515
RACESURV15a_W43,age,older_adult,65+,declared,,0.13312304004846962,0.18422571652693123
RACESURV15a_W43,education,some schooling,Less than high school,declared,,0.2718683568231651,0.4530156073004765
RACESURV15a_W43,education,high school,High school graduate,declared,,0.2958126128263582,0.4453999662504403
RACESURV15a_W43,education,college and more,College graduate/some postgrad,declared,,0.34918660486179415,0.5513614616180305
RACESURV15a_W43,socioeco,low,"Less than $30,000",declared,,0.26660202530803284,0.5332040506160658
RACESURV15a_W43,socioeco,mid,"$50,000-$75,000",declared,,0.10563800828955325,0.20498732477521758
RACESURV15a_W43,socioeco,high,"$100,000 or more",declared,,0.3183262297534831,0.539208385677005
RACESURV15b_W43,gender,male,Male,declared,,0.2568474773188313,0.5136949546376625
RACESURV15b_W43,gender,female,Female,declared,,0.3016970584400068,0.6033941168800137
RACESURV15b_W43,age,adult,30-49,declared,,0.2525074976306124,0.5050149952612248
RACESURV15b_W43,age,older_adult,65+,declared,,0.17270119681486262,0.3454023936297253
RACESURV15b_W43,education,some schooling,Less than high school,declared,,0.23744464257478265,0.47488928514956524
RACESURV15b_W43,education,high school,High school graduate,declared,,0.2295344475143025,0.45906889502860504
RACESURV15b_W43,education,college and more,College graduate/some postgrad,declared,,0.25367550693501867,0.5073510138700374
RACESURV15b_W43,socioeco,low,"Less than $30,000",declared,,0.3141431059168908,0.6282862118337815
RACESURV15b_W43,socioeco,mid,"$50,000-$75,000",declared,,0.2262837261820836,0.45256745236416707
RACESURV15b_W43,socioeco,high,"$100,000 or more",declared,,0.2877929200000001,0.57558584
RACESURV17_W43,gender,male,Male,declared,,0.7522735656079005,0.46964540245943687
RACESURV17_W43,gender,female,Female,declared,,0.6377905952466604,0.426745982143989
RACESURV17_W43,age,adult,30-49,declared,,0.2577491700000001,0.19778289000000002
RACESURV17_W43,age,older_adult,65+,declared,,0.19242067302376614,0.19242067302376611
RACESURV17_W43,education,some schooling,Less than high school,declared,,0.9627645188687024,0.45603881831175963
RACESURV17_W43,education,high school,High school graduate,declared,,0.22174966613793218,0.2217496661379323
RACESURV17_W43,education,college and more,College graduate/some postgrad,declared,,0.2642951863031649,0.25295400904009985
RACESURV17_W43,socioeco,low,"Less than $30,000",declared,,0.3595692201750286,0.29631658489680146
RACESURV17_W43,socioeco,mid,"$50,000-$75,000",declared,,0.200544535249998,0.20054453524999788
RACESURV17_W43,socioeco,high,"$100,000 or more",declared,,1.361091379061556,0.5431835059886174
RACESURV18b_W43,gender,male,Male,declared,,0.8475578226880737,0.49633551795238695
RACESURV18b_W43,gender,female,Female,declared,,0.8904338544284175,0.551770291106012
RACESURV18b_W43,age,adult,30-49,declared,,0.8581420460500231,0.5060207064843245
RACESURV18b_W43,age,older_adult,65+,declared,,0.5752735897750874,0.39299304460165824
RACESURV18b_W43,education,some schooling,Less than high school,declared,,0.7801859913841274,0.4765012220893285
RACESURV18b_W43,education,high school,High school graduate,declared,,0.7877541923899162,0.49825681863202964
RACESURV18b_W43,education,college and more,College graduate/some postgrad,declared,,0.757481751225488,0.5512497698424028
RACESURV18b_W43,socioeco,low,"Less than $30,000",declared,,0.8040556676203298,0.5501909914146986
RACESURV18b_W43,socioeco,mid,"$50,000-$75,000",declared,,0.6292374059345314,0.5012621031951188
RACESURV18b_W43,socioeco,high,"$100,000 or more",declared,,0.7634696869126522,0.5004693151441326
RACESURV18f_W43,gender,male,Male,declared,,1.0926534758321764,0.6167068485755406
RACESURV18f_W43,gender,female,Female,declared,,0.7127953375817403,0.6213286136918873
RACESURV18f_W43,age,adult,30-49,declared,,0.8150528933586342,0.5851869718802168
RACESURV18f_W43,age,older_adult,65+,declared,,0.48085202967252394,0.4211422243040946
RACESURV18f_W43,education,some schooling,Less than high school,declared,,0.7610087746523395,0.4840906872048064
RACESURV18f_W43,education,high school,High school graduate,declared,,0.6217854177947292,0.516262632713617
RACESURV18f_W43,education,college and more,College graduate/some postgrad,declared,,0.6492811440128073,0.6150949363826153
RACESURV18f_W43,socioeco,low,"Less than $30,000",declared,,0.7486439700512814,0.6179429655320745
RACESURV18f_W43,socioeco,mid,"$50,000-$75,000",declared,,0.6013085970788611,0.5395091253150377
RACESURV18f_W43,socioeco,high,"$100,000 or more",declared,,0.8236671588081361,0.6113580101468318
RACESURV19a_W43,gender,male,Male,declared,,0.6064611144823844,0.4240171366465265
RACESURV19a_W43,gender,female,Female,declared,,0.78699399,0.49885366
RACESURV19a_W43,age,adult,30-49,declared,,0.7166890596639917,0.4718343137761881
RACESURV19a_W43,age,older_adult,65+,declared,,0.6839057500000001,0.4887654
RACESURV19a_W43,education,some schooling,Less than high school,declared,,0.9007176420374892,0.5399642704366641
RACESURV19a_W43,education,high school,High school graduate,declared,,0.69529005,0.47014751
RACESURV19a_W43,education,college and more,College graduate/some postgrad,declared,,0.8166051753874517,0.5243212454635657
RACESURV19a_W43,socioeco,low,"Less than $30,000",declared,,0.8714677726558102,0.5347639179332212
RACESURV19a_W43,socioeco,mid,"$50,000-$75,000",declared,,0.7874341072587685,0.5023161811147464
RACESURV19a_W43,socioeco,high,"$100,000 or more",declared,,0.7210552481158212,0.48216513845962616
RACESURV19c_W43,gender,male,Male,declared,,0.6014585958248784,0.3881091784573928
RACESURV19c_W43,gender,female,Female,declared,,0.7424858047000072,0.46141126688586953
RACESURV19c_W43,age,adult,30-49,declared,,0.7991757527223444,0.4835515535425152
RACESURV19c_W43,age,older_adult,65+,declared,,0.6951585205295536,0.45293983428036133
RACESURV19c_W43,education,some schooling,Less than high school,declared,,0.649293003971698,0.41175187104922095
RACESURV19c_W43,education,high school,High school graduate,declared,,0.6489075652457674,0.43552475089400405
RACESURV19c_W43,education,college and more,College graduate/some postgrad,declared,,0.930543935321033,0.5354525731293149
RACESURV19c_W43,socioeco,low,"Less than $30,000",declared,,0.7698485578511901,0.47785642759166935
RACESURV19c_W43,socioeco,mid,"$50,000-$75,000",declared,,0.8948061056751182,0.5050238472707255
RACESURV19c_W43,socioeco,high,"$100,000 or more",declared,,0.742041774113785,0.45295705651904344
RACESURV19e_W43,gender,male,Male,declared,,0.5315517080093196,0.3843331536358443
RACESURV19e_W43,gender,female,Female,declared,,0.6218740599999999,0.39885682999999994
RACESURV19e_W43,age,adult,30-49,declared,,0.6485231148663613,0.4325037948836542
RACESURV19e_W43,age,older_adult,65+,declared,,0.6799936398693848,0.44694037206712356
RACESURV19e_W43,education,some schooling,Less than high school,declared,,0.89236294,0.5268078
RACESURV19e_W43,education,high school,High school graduate,declared,,0.6272130380524727,0.44949217496681826
RACESURV19e_W43,education,college and more,College graduate/some postgrad,declared,,0.661780198815321,0.41736750904490555
RACESURV19e_W43,socioeco,low,"Less than $30,000",declared,,0.7640563523594366,0.46854784531452165
RACESURV19e_W43,socioeco,mid,"$50,000-$75,000",declared,,0.6502262759548202,0.4221937821426213
RACESURV19e_W43,socioeco,high,"$100,000 or more",declared,,0.6074881397013914,0.404793234154199
RACESURV1b_W43,gender,male,Male,declared,,0.19218043137872054,0.38436086275744114
RACESURV1b_W43,gender,female,Female,declared,,0.2403909602537356,0.2509340694910468
RACESURV1b_W43,age,adult,30-49,declared,,0.23917328628368034,0.4783465725673607
RACESURV1b_W43,age,older_adult,65+,declared,,0.250327649747078,0.500655299494156
RACESURV1b_W43,education,some schooling,Less than high school,declared,,0.30207413926447,0.60414827852894
RACESURV1b_W43,education,high school,High school graduate,declared,,0.2281181060775595,0.45623621215511906
RACESURV1b_W43,education,college and more,College graduate/some postgrad,declared,,0.1576167229950965,0.3152334459901929
RACESURV1b_W43,socioeco,low,"Less than $30,000",declared,,0.29598790204012104,0.5919758040802421
RACESURV1b_W43,socioeco,mid,"$50,000-$75,000",declared,,0.2722795198234475,0.5445590396468949
RACESURV1b_W43,socioeco,high,"$100,000 or more",declared,,0.22212374277876262,0.44424748555752525
RACESURV21_W43,gender,male,Male,declared,,0.5753844773922328,0.33722883846494595
RACESURV21_W43,gender,female,Female,declared,,0.370639429240688,0.23211313529132685
RACESURV21_W43,age,adult,30-49,declared,,0.38962620447303203,0.23019882197659636
RACESURV21_W43,age,older_adult,65+,declared,,0.6365288773640412,0.30629320807855354
RACESURV21_W43,education,some schooling,Less than high school,declared,,0.322928600220459,0.19589440587607296
RACESURV21_W43,education,high school,High school graduate,declared,,0.21253011877759043,0.21253011877759037
RACESURV21_W43,education,college and more,College graduate/some postgrad,declared,,0.8698562657313467,0.49042004410720075
RACESURV21_W43,socioeco,low,"Less than $30,000",declared,,0.4645102541070395,0.46451025410703956
RACESURV21_W43,socioeco,mid,"$50,000-$75,000",declared,,0.873731844675548,0.4637866486341521
RACESURV21_W43,socioeco,high,"$100,000 or more",declared,,0.3604778879834904,0.3429048912454522
RACESURV27_W43,gender,male,Male,declared,,0.9288435919930751,0.5923595249781282
RACESURV27_W43,gender,female,Female,declared,,0.4184233666726359,0.3091002785264451
RACESURV27_W43,age,adult,30-49,declared,,0.3900604324252655,0.30874321766896096
RACESURV27_W43,age,older_adult,65+,declared,,0.51401029,0.32183833
RACESURV27_W43,education,some schooling,Less than high school,declared,,0.5351264603461552,0.2652101633427535
RACESURV27_W43,education,high school,High school graduate,declared,,0.5490632847087766,0.3309277272506709
RACESURV27_W43,education,college and more,College graduate/some postgrad,declared,,0.8157928700000003,0.48517818000000007
RACESURV27_W43,socioeco,low,"Less than $30,000",declared,,0.4232119780795074,0.4232119780795074
RACESURV27_W43,socioeco,mid,"$50,000-$75,000",declared,,0.2961447207785847,0.2601116506091091
RACESURV27_W43,socioeco,high,"$100,000 or more",declared,,0.27511450549105226,0.2751145054910522
RACESURV28a_W43,gender,male,Male,declared,,0.1943352747614836,0.383462739516151
RACESURV28a_W43,gender,female,Female,declared,,0.22327126434460065,0.44518426637774305
RACESURV28a_W43,age,adult,30-49,declared,,0.21119601816595268,0.4223920363319053
RACESURV28a_W43,age,older_adult,65+,declared,,0.19833606253446973,0.3936923337520332
RACESURV28a_W43,education,some schooling,Less than high school,declared,,0.20032331485887928,0.3948771540490913
RACESURV28a_W43,education,high school,High school graduate,declared,,0.1890409357122842,0.3780818714245684
RACESURV28a_W43,education,college and more,College graduate/some postgrad,declared,,0.24533725925542083,0.47852619665391094
RACESURV28a_W43,socioeco,low,"Less than $30,000",declared,,0.22439196999999997,0.44878394
RACESURV28a_W43,socioeco,mid,"$50,000-$75,000",declared,,0.23312827539766182,0.46539784351128627
RACESURV28a_W43,socioeco,high,"$100,000 or more",declared,,0.22833440446360842,0.4384975348271787
RACESURV28b_W43,gender,male,Male,declared,,0.17635537364164067,0.29533125317227915
RACESURV28b_W43,gender,female,Female,declared,,0.20497561060458053,0.36936912306845904
RACESURV28b_W43,age,adult,30-49,declared,,0.21391866548795155,0.39052955229826697
RACESURV28b_W43,age,older_adult,65+,declared,,0.15709959599548332,0.2534097599540595
RACESURV28b_W43,education,some schooling,Less than high school,declared,,0.18839365005678438,0.34054932728748183
RACESURV28b_W43,education,high school,High school graduate,declared,,0.16397111249208782,0.2894287903217434
RACESURV28b_W43,education,college and more,College graduate/some postgrad,declared,,0.2377283254457664,0.4163858022097422
RACESURV28b_W43,socioeco,low,"Less than $30,000",declared,,0.19774439508662012,0.35183392173071926
RACESURV28b_W43,socioeco,mid,"$50,000-$75,000",declared,,0.21527313034065917,0.3789586727624743
RACESURV28b_W43,socioeco,high,"$100,000 or more",declared,,0.22682750102222302,0.3766800094712961
RACESURV28c_W43,gender,male,Male,declared,,0.18259342665392964,0.3131305986093154
RACESURV28c_W43,gender,female,Female,declared,,0.20254513027207108,0.3757418716827434
RACESURV28c_W43,age,adult,30-49,declared,,0.18828638585093246,0.3512553684695514
RACESURV28c_W43,age,older_adult,65+,declared,,0.1950431935251383,0.34439939877546755
RACESURV28c_W43,education,some schooling,Less than high school,declared,,0.18090431530563408,0.3548294224774382
RACESURV28c_W43,education,high school,High school graduate,declared,,0.15734619979251707,0.28245902760683544
RACESURV28c_W43,education,college and more,College graduate/some postgrad,declared,,0.2352105377287012,0.42634644918719894
RACESURV28c_W43,socioeco,low,"Less than $30,000",declared,,0.1949564547622935,0.36011905541132816
RACESURV28c_W43,socioeco,mid,"$50,000-$75,000",declared,,0.2038141835339113,0.37122641313096383
RACESURV28c_W43,socioeco,high,"$100,000 or more",declared,,0.22020507999999994,0.37577593000000004
RACESURV28d_W43,gender,male,Male,declared,,0.2833608105648217,0.5076897428327716
RACESURV28d_W43,gender,female,Female,declared,,0.3210862430679971,0.5990339850080892
RACESURV28d_W43,age,adult,30-49,declared,,0.2924687888269976,0.5420400949405978
RACESURV28d_W43,age,older_adult,65+,declared,,0.31135911568181907,0.5671761835800204
RACESURV28d_W43,education,some schooling,Less than high school,declared,,0.2681486698800254,0.4868898908158872
RACESURV28d_W43,education,high school,High school graduate,declared,,0.28440452534461647,0.5249904845057622
RACESURV28d_W43,education,college and more,College graduate/some postgrad,declared,,0.36064277383084054,0.6729305539093247
RACESURV28d_W43,socioeco,low,"Less than $30,000",declared,,0.3227701501231807,0.6019269079646449
RACESURV28d_W43,socioeco,mid,"$50,000-$75,000",declared,,0.3235530300520355,0.6101873007112384
RACESURV28d_W43,socioeco,high,"$100,000 or more",declared,,0.3466101605078069,0.6210313374999121
RACESURV28e_W43,gender,male,Male,declared,,0.2692725903901616,0.5013392058599528
RACESURV28e_W43,gender,female,Female,declared,,0.31612521491110246,0.6115164292978785
RACESURV28e_W43,age,adult,30-49,declared,,0.290772738690054,0.5633841149590888
RACESURV28e_W43,age,older_adult,65+,declared,,0.2909862515635744,0.5488691917376745
RACESURV28e_W43,education,some schooling,Less than high school,declared,,0.2924554996814126,0.5589460516152384
RACESURV28e_W43,education,high school,High school graduate,declared,,0.2628782774320258,0.5069616321636682
RACESURV28e_W43,education,college and more,College graduate/some postgrad,declared,,0.3362347490694217,0.6353699155578793
RACESURV28e_W43,socioeco,low,"Less than $30,000",declared,,0.3243269506870637,0.6167820250971128
RACESURV28e_W43,socioeco,mid,"$50,000-$75,000",declared,,0.31835450970287704,0.6191831877619611
RACESURV28e_W43,socioeco,high,"$100,000 or more",declared,,0.3175383798505145,0.5847803955967318
RACESURV28f_W43,gender,male,Male,declared,,0.138797104625545,0.2313969175630958
RACESURV28f_W43,gender,female,Female,declared,,0.15535577499999992,0.28592078
RACESURV28f_W43,age,adult,30-49,declared,,0.14917521849611606,0.27393700225031714
RACESURV28f_W43,age,older_adult,65+,declared,,0.13242255378534212,0.24410449339994034
RACESURV28f_W43,education,some schooling,Less than high school,declared,,0.14281662357183383,0.2213063277869367
RACESURV28f_W43,education,high school,High school graduate,declared,,0.10760444497228244,0.1963381785529656
RACESURV28f_W43,education,college and more,College graduate/some postgrad,declared,,0.1954942452729145,0.3541968017161231
RACESURV28f_W43,socioeco,low,"Less than $30,000",declared,,0.14975364336213173,0.2712161585144057
RACESURV28f_W43,socioeco,mid,"$50,000-$75,000",declared,,0.16245322998557038,0.2924911675229003
RACESURV28f_W43,socioeco,high,"$100,000 or more",declared,,0.20101709491339836,0.3420626263654887
RACESURV28g_W43,gender,male,Male,declared,,0.11492619424771405,0.17466511592256814
RACESURV28g_W43,gender,female,Female,declared,,0.16108505982155813,0.2804432183583035
RACESURV28g_W43,age,adult,30-49,declared,,0.14572057,0.25803761000000003
RACESURV28g_W43,age,older_adult,65+,declared,,0.10834729400222398,0.1701500946760692
RACESURV28g_W43,education,some schooling,Less than high school,declared,,0.1395289758269378,0.23802834621239433
RACESURV28g_W43,education,high school,High school graduate,declared,,0.10920814506758666,0.17908252162381633
RACESURV28g_W43,education,college and more,College graduate/some postgrad,declared,,0.17419267932491195,0.29712072599474504
RACESURV28g_W43,socioeco,low,"Less than $30,000",declared,,0.15548979995137677,0.263595360690078
RACESURV28g_W43,socioeco,mid,"$50,000-$75,000",declared,,0.15367453968969888,0.26481528526926074
RACESURV28g_W43,socioeco,high,"$100,000 or more",declared,,0.17344231819018296,0.2842877861266126
RACESURV29d_W43,gender,male,Male,declared,,1.0313428792531012,0.5597466328247702
RACESURV29d_W43,gender,female,Female,declared,,0.7691448559411423,0.4001877429684694
RACESURV29d_W43,age,adult,30-49,declared,,0.7540267654443311,0.3689887588011793
RACESURV29d_W43,age,older_adult,65+,declared,,0.45916794999999994,0.39147027
RACESURV29d_W43,education,some schooling,Less than high school,declared,,0.49288004990959844,0.26853035988658763
RACESURV29d_W43,education,high school,High school graduate,declared,,0.5422844539465493,0.3062562387581614
RACESURV29d_W43,education,college and more,College graduate/some postgrad,declared,,0.8587333970655749,0.4200895501385452
RACESURV29d_W43,socioeco,low,"Less than $30,000",declared,,0.46589472186551123,0.2899188390218083
RACESURV29d_W43,socioeco,mid,"$50,000-$75,000",declared,,0.7358245863849987,0.549490309830908
RACESURV29d_W43,socioeco,high,"$100,000 or more",declared,,1.0082901571052165,0.5071243568302846
RACESURV2_W43,gender,male,Male,declared,,1.3971093341452956,0.6604331538278984
RACESURV2_W43,gender,female,Female,declared,,0.37185773569112884,0.3179764435617296
RACESURV2_W43,age,adult,30-49,declared,,0.6523651890671052,0.3824731488300366
RACESURV2_W43,age,older_adult,65+,declared,,0.9178512140154791,0.577287106926304
RACESURV2_W43,education,some schooling,Less than high school,declared,,1.6492608373136308,0.7916975449333916
RACESURV2_W43,education,high school,High school graduate,declared,,0.4014911656195944,0.41934154337908336
RACESURV2_W43,education,college and more,College graduate/some postgrad,declared,,0.2900871006866654,0.27825557088638897
RACESURV2_W43,socioeco,low,"Less than $30,000",declared,,1.2026913246866096,0.609747549956362
RACESURV2_W43,socioeco,mid,"$50,000-$75,000",declared,,1.5460679619034143,0.7546034546798563
RACESURV2_W43,socioeco,high,"$100,000 or more",declared,,1.6701001304163037,0.7388742269314278
RACESURV34a_W43,gender,male,Male,declared,,0.8496488029602219,0.6556082191998218
RACESURV34a_W43,gender,female,Female,declared,,0.8051697265778854,0.6683408390271424
RACESURV34a_W43,age,adult,30-49,declared,,0.7090057131061366,0.6510493730812196
RACESURV34a_W43,age,older_adult,65+,declared,,1.028536251767217,0.7816049126888005
RACESURV34a_W43,education,some schooling,Less than high school,declared,,0.6833426264664082,0.6120673673608296
RACESURV34a_W43,education,high school,High school graduate,declared,,0.7361948208244378,0.719448488549292
RACESURV34a_W43,education,college and more,College graduate/some postgrad,declared,,0.9153839113543922,0.7224434407788923
RACESURV34a_W43,socioeco,low,"Less than $30,000",declared,,0.7691795421993725,0.718496633553518
RACESURV34a_W43,socioeco,mid,"$50,000-$75,000",declared,,0.7395092474126423,0.7328561058926761
