analysis,attribute,channel,magnitude,class_a,class_b,n_questions,wasserstein_mean,wasserstein_median,wasserstein_std,wasserstein_max,total_variation_mean,total_variation_median,total_variation_std,total_variation_max,class_label
declared_vs_same_class_steered,age,,7.0,,,494,0.683448018068403,0.48585775376072304,0.5746136231995932,3.3084410881246633,0.3702309268204596,0.3484439957111243,0.1943934702697361,0.8385469242617756,adolescent
declared_vs_same_class_steered,age,,9.0,,,494,0.7508560838103454,0.5143814948352993,0.6144780323256638,3.3769447416365552,0.39984901294998626,0.3862237641274131,0.20300205278454822,0.819411724464524,adolescent
declared_vs_same_class_steered,age,,13.0,,,494,0.7755774648957575,0.5992813018697954,0.6194112408970753,3.449757196453774,0.4078613833672775,0.4021472945659371,0.20100950860604502,0.887156185790806,adolescent
declared_vs_same_class_steered,age,,0.0,,,494,0.3300277311318691,0.23224326612983648,0.29878705540651923,1.5254669505356468,0.19115425321345625,0.16866826677910157,0.12403447627896584,0.6059348985210193,adult
declared_vs_same_class_steered,age,,1.0,,,494,0.3018403627102967,0.21637824862504543,0.26874036196076784,1.452097129221058,0.18323131345492333,0.16757246019278116,0.11582908307636416,0.5902185531613523,adult
declared_vs_same_class_steered,age,,3.0,,,494,0.3153922718984719,0.22335605022764354,0.27284314591732345,1.4641925050183198,0.20442448799561527,0.17692738091220955,0.12586759407401454,0.6806009616241739,adult
declared_vs_same_class_steered,age,,5.0,,,494,0.3620703309524548,0.2788114342943327,0.2943574832852206,1.4857974987361335,0.24772506164099808,0.22532644947774524,0.14030709567914815,0.774224436920054,adult
declared_vs_same_class_steered,age,,7.0,,,494,0.40392387916124095,0.3089817593184853,0.3072934605026652,1.734966505270883,0.2866634964179412,0.2648878550296587,0.1526499710888295,0.8229657948090854,adult
declared_vs_same_class_steered,age,,9.0,,,494,0.4427502811772061,0.3701527689065399,0.31947590687085875,1.7522479956527657,0.3176095862744755,0.30394994378968626,0.16215042440168373,0.8207818459889058,adult
declared_vs_same_class_steered,age,,13.0,,,494,0.49518307121460564,0.45564099949137316,0.3194242641450066,1.78854364676158,0.3635310008365831,0.35293489849568127,0.1607337432963918,0.7562265073963039,adult
declared_vs_same_class_steered,age,,0.0,,,494,0.47887723634509294,0.3783644806156162,0.3900380054394888,1.9273194785578658,0.30828901626781763,0.2917294958454714,0.19251736682460063,0.8698987998667562,older_adult
declared_vs_same_class_steered,age,,1.0,,,494,0.4689861437360071,0.3843754602158319,0.3840708662660362,1.9749208817324104,0.2950967795015541,0.2840617503768841,0.18307612863234346,0.8783391196979499,older_adult
declared_vs_same_class_steered,age,,3.0,,,494,0.4091969169924493,0.3263112666937088,0.3617123299176953,1.9877644882022762,0.24990564739344023,0.22497930040613884,0.16511958178568947,0.8651356103989081,older_adult
declared_vs_same_class_steered,age,,5.0,,,494,0.37654546330839045,0.2920221627368689,0.33678222374825084,1.8947230761248628,0.2345975148544786,0.20580776175865276,0.15945751023942706,0.8588553534654526,older_adult
