qkey,attribute,class_idx,class_label,magnitude,wasserstein,total_variation
RACESURV15b_W43,socioeco,2,high,3.0,0.009600770000000047,0.015683570000000004
RACESURV15b_W43,socioeco,2,high,5.0,0.030658785000000043,0.03662435000000001
RACESURV15b_W43,socioeco,2,high,7.0,0.03932386039122405,0.06584891140664126
RACESURV15b_W43,socioeco,2,high,9.0,0.06369436361288962,0.1273887272257792
RACESURV15b_W43,socioeco,2,high,13.0,0.20492528059883916,0.40985056119767826
RACESURV17_W43,gender,0,male,0.0,0.19797291672956807,0.1881155858738163
RACESURV17_W43,gender,0,male,1.0,0.18498630815013695,0.17262749827372503
RACESURV17_W43,gender,0,male,3.0,0.17272290931097334,0.13993842036387202
RACESURV17_W43,gender,0,male,5.0,0.27035302020083884,0.1385500893245629
RACESURV17_W43,gender,0,male,7.0,0.40546490283884873,0.16601595746903
RACESURV17_W43,gender,0,male,9.0,0.3243985625725273,0.13500306417676447
RACESURV17_W43,gender,0,male,13.0,0.5853186670689872,0.27336515765252517
RACESURV17_W43,gender,1,female,0.0,0.21964577250241213,0.19027735711839655
RACESURV17_W43,gender,1,female,1.0,0.3384088782404777,0.24724351393901373
RACESURV17_W43,gender,1,female,3.0,0.6068740487477432,0.351150636005002
RACESURV17_W43,gender,1,female,5.0,0.8162181692452258,0.4114943850559098
RACESURV17_W43,gender,1,female,7.0,0.7847991611993447,0.3808830565290292
RACESURV17_W43,gender,1,female,9.0,0.6072438371554828,0.3509036344500022
RACESURV17_W43,gender,1,female,13.0,0.5024322670931209,0.4262548968397173
RACESURV17_W43,age,0,child,0.0,0.3666593074051311,0.16337435470783543
RACESURV17_W43,age,0,child,1.0,0.34476169640906507,0.15337302901830685
RACESURV17_W43,age,0,child,3.0,0.3309651217058225,0.15574259516302377
RACESURV17_W43,age,0,child,5.0,0.31689758613042385,0.17042916918886825
RACESURV17_W43,age,0,child,7.0,0.3301442362628903,0.19487192943329582
RACESURV17_W43,age,0,child,9.0,0.3703300604427271,0.21387689233963833
RACESURV17_W43,age,0,child,13.0,0.3862020600931996,0.20136529801496722
RACESURV17_W43,age,1,adolescent,0.0,0.49796388004072273,0.2003596859928063
RACESURV17_W43,age,1,adolescent,1.0,0.5838405104570503,0.2438788879783817
RACESURV17_W43,age,1,adolescent,3.0,0.5120670694046647,0.24226456082233974
RACESURV17_W43,age,1,adolescent,5.0,0.21886526907494214,0.19193837370926908
RACESURV17_W43,age,1,adolescent,7.0,0.6932179484606116,0.31160001919240293
RACESURV17_W43,age,1,adolescent,9.0,1.2160151878761578,0.4216104358164102
RACESURV17_W43,age,1,adolescent,13.0,1.3713976631458547,0.49667317956804025
RACESURV17_W43,age,2,adult,0.0,0.5773296638513934,0.2764405537263436
RACESURV17_W43,age,2,adult,1.0,0.44912800358457367,0.2271114952870753
RACESURV17_W43,age,2,adult,3.0,0.22519828358638572,0.12911603934154592
RACESURV17_W43,age,2,adult,5.0,0.2614413605141817,0.21998895547208042
RACESURV17_W43,age,2,adult,7.0,0.5236094049131019,0.33325987716168265
RACESURV17_W43,age,2,adult,9.0,0.7252068193926545,0.4202558501010024
RACESURV17_W43,age,2,adult,13.0,0.7038093245650302,0.40058345094617787
RACESURV17_W43,age,3,older_adult,0.0,0.6187064407386322,0.31813256868184614
RACESURV17_W43,age,3,older_adult,1.0,0.6156687399311656,0.3081495729925009
RACESURV17_W43,age,3,older_adult,3.0,0.4340216032048736,0.19952729410317607
RACESURV17_W43,age,3,older_adult,5.0,0.3806714925355712,0.2739118894887538
RACESURV17_W43,age,3,older_adult,7.0,0.7953945386773342,0.532871636865948
RACESURV17_W43,age,3,older_adult,9.0,0.8907609768293071,0.5913551772677236
RACESURV17_W43,age,3,older_adult,13.0,0.8753107845788564,0.5855872059078048
RACESURV17_W43,education,0,some schooling,0.0,1.5300563027200953,0.6474476320381032
RACESURV17_W43,education,0,some schooling,1.0,1.5871144752238164,0.6638096000113117
RACESURV17_W43,education,0,some schooling,3.0,1.6965605256932823,0.70057651763494
RACESURV17_W43,education,0,some schooling,5.0,1.8110355571005097,0.7371038302449792
RACESURV17_W43,education,0,some schooling,7.0,1.9604908919754551,0.7760026311998685
RACESURV17_W43,education,0,some schooling,9.0,2.0679135550571974,0.8367531171836259
RACESURV17_W43,education,0,some schooling,13.0,2.0489852240779243,0.8376945261766655
RACESURV17_W43,education,1,high school,0.0,0.7080988358380238,0.3605687627886248
RACESURV17_W43,education,1,high school,1.0,0.7851803635219863,0.3904387743688663
RACESURV17_W43,education,1,high school,3.0,1.0783785587637311,0.4764041583574634
RACESURV17_W43,education,1,high school,5.0,1.2713294332800205,0.5705691276583259
RACESURV17_W43,education,1,high school,7.0,1.3030346029629696,0.5885861774781556
RACESURV17_W43,education,1,high school,9.0,1.2232317824685925,0.5289853319206106
RACESURV17_W43,education,1,high school,13.0,0.9866028661272868,0.4404181501269591
RACESURV17_W43,education,2,college and more,0.0,0.2205179464587652,0.16539754317490196
RACESURV17_W43,education,2,college and more,1.0,0.20212423244197208,0.17427485224418598
RACESURV17_W43,education,2,college and more,3.0,0.31198707138382015,0.27280940991903035
RACESURV17_W43,education,2,college and more,5.0,0.46335458127200807,0.40129716073679256
RACESURV17_W43,education,2,college and more,7.0,0.5726984280190898,0.5052484506798509
RACESURV17_W43,education,2,college and more,9.0,0.6370249116727156,0.5717580103352593
RACESURV17_W43,education,2,college and more,13.0,0.6604594084191749,0.5879742823544599
RACESURV17_W43,socioeco,0,low,0.0,0.8118060540264218,0.43610285862314496
RACESURV17_W43,socioeco,0,low,1.0,0.8778767125850885,0.45544528487831637
RACESURV17_W43,socioeco,0,low,3.0,1.0123492704939707,0.5026512901060516
RACESURV17_W43,socioeco,0,low,5.0,1.083404803336192,0.5311185112447404
RACESURV17_W43,socioeco,0,low,7.0,1.1229207254332279,0.535478868374448
RACESURV17_W43,socioeco,0,low,9.0,1.0963458783356255,0.5155421470343592
RACESURV17_W43,socioeco,0,low,13.0,1.1097713620131588,0.5062869983807925
RACESURV17_W43,socioeco,1,mid,0.0,0.6904288421512429,0.356540698012131
RACESURV17_W43,socioeco,1,mid,1.0,0.5713686926487435,0.3383713904203819
RACESURV17_W43,socioeco,1,mid,3.0,0.37633756823324016,0.3323035521802442
RACESURV17_W43,socioeco,1,mid,5.0,0.5057359543020666,0.4534399912554316
RACESURV17_W43,socioeco,1,mid,7.0,0.3901783857948261,0.37780437285536556
RACESURV17_W43,socioeco,1,mid,9.0,0.27429774455592026,0.2742977445559201
RACESURV17_W43,socioeco,1,mid,13.0,0.2702433388113766,0.22993272197607512
RACESURV17_W43,socioeco,2,high,0.0,1.854352552912949,0.706902405861952
RACESURV17_W43,socioeco,2,high,1.0,1.8945906360149243,0.7147187085655908
RACESURV17_W43,socioeco,2,high,3.0,1.9154470111730442,0.7072735709788477
RACESURV17_W43,socioeco,2,high,5.0,1.832099744802679,0.6848741767733653
