qkey,attribute,group_a,group_b,human_gap,quartile,channel,magnitude,regime,target_human_group,expected_model_class,competitor_model_class,distance_own_profile,distance_competitor_profile,difference
MAN1B_W29,gender,Male,Female,1.25869198,Q4,inferred,,Inferred from name,Male,male,female,0.9591797379502632,0.9585304489736951,0.0006492889765681298
MAN1C_W29,gender,Male,Female,0.92679733,Q4,inferred,,Inferred from name,Male,male,female,1.6076887824320418,1.6066625771216851,0.001026205310356687
MAN1D_W29,gender,Male,Female,1.597301294026987,Q4,inferred,,Inferred from name,Male,male,female,0.6848968414851067,0.6827451833025298,0.0021516581825768988
MAN1E_W29,gender,Male,Female,0.44492107,Q4,inferred,,Inferred from name,Male,male,female,0.7739408899904017,0.7717004896245991,0.0022404003658025307
MASC2_W29,gender,Male,Female,2.1469449414694495,Q4,inferred,,Inferred from name,Male,male,female,1.2082192917255736,1.1615294384184038,0.04668985330716979
S12_W29,gender,Male,Female,0.08920571999999993,Q2,inferred,,Inferred from name,Male,male,female,1.5121266181934407,0.8778006407224298,0.6343259774710109
S13_W29,gender,Male,Female,0.21724843782751463,Q4,inferred,,Inferred from name,Male,male,female,3.214440481251355,3.1574712380768197,0.05696924317453522
SEENMASC_W29,gender,Male,Female,1.3613361099999999,Q4,inferred,,Inferred from name,Male,male,female,1.3592376714643266,1.3610585545080491,-0.001820883043722521
TALK_CPS_W29,gender,Male,Female,0.10569955999999986,Q3,inferred,,Inferred from name,Male,male,female,2.876948420896412,2.752217546173448,0.12473087472296385
WORRYBILL_W29,gender,Male,Female,0.20622763999999988,Q4,inferred,,Inferred from name,Male,male,female,1.380896873985602,1.377936994491242,0.0029598794943599405
CLASS_W32,gender,Male,Female,0.050516119999999894,Q2,inferred,,Inferred from name,Male,male,female,0.6192311998667026,0.5913901479776031,0.027841051889099466
COMMIMPA_W32,gender,Male,Female,0.20555360097783684,Q4,inferred,,Inferred from name,Male,male,female,1.3028194665106154,1.3029220845093419,-0.00010261799872646193
COMMIMPB_W32,gender,Male,Female,0.13809401999999982,Q3,inferred,,Inferred from name,Male,male,female,0.699177256999772,0.6991828960010681,-5.639001296131596e-06
COMMIMPC_W32,gender,Male,Female,0.2745834836520892,Q4,inferred,,Inferred from name,Male,male,female,1.0372903622791578,1.1275853767708819,-0.09029501449172406
COMMIMPF_W32,gender,Male,Female,0.32438873,Q4,inferred,,Inferred from name,Male,male,female,1.1040601439435571,1.1010415069532735,0.0030186369902835963
COMMIMPG_W32,gender,Male,Female,0.1306033199999996,Q3,inferred,,Inferred from name,Male,male,female,1.0381452759989518,1.0385046105079239,-0.00035933450897207564
COMMIMPH_W32,gender,Male,Female,0.16139326000000004,Q3,inferred,,Inferred from name,Male,male,female,0.8760712472297416,0.8971835116892598,-0.021112264459518193
COMMYRS_W32,gender,Male,Female,0.03268944432555873,Q1,inferred,,Inferred from name,Male,male,female,2.4973237069956467,2.4969803459892295,0.0003433610064171866
ETHNCMAJ_W32,gender,Male,Female,0.021256514999999976,Q1,inferred,,Inferred from name,Male,male,female,0.21358990200423247,0.21353189725944566,5.800474478681594e-05
GAYMARR2_W32,gender,Male,Female,0.12598261291643065,Q3,inferred,,Inferred from name,Male,male,female,0.9635750209501606,0.9528634951905658,0.010711525759594775
HARASS2F1_W32,gender,Male,Female,0.015190887486521226,Q1,inferred,,Inferred from name,Male,male,female,0.4526907080000003,0.45269070975000025,-1.7499999782621956e-09
IMMIMPACT_W32,gender,Male,Female,0.006735459999999943,Q1,inferred,,Inferred from name,Male,male,female,0.33363696,0.33363696,0.0
MOVERURAL_W32,gender,Male,Female,0.09271421092714194,Q2,inferred,,Inferred from name,Male,male,female,1.068231389199049,1.0682264926908434,4.896508205565198e-06
MOVESUBURB_W32,gender,Male,Female,0.23398872999999987,Q4,inferred,,Inferred from name,Male,male,female,1.041583617640173,1.0083412264394553,0.03324239120071759
MOVEURBAN_W32,gender,Male,Female,0.11238852914038994,Q3,inferred,,Inferred from name,Male,male,female,0.8205700697730853,0.8312659586216099,-0.01069588884852457
