qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
TRAITPOLMF1C_W36,female,0.27172332728283455,Neutral (N=0),0.27172332728283455,0.0
TRAITPOLMF1D_W36,male,0.1857587614431529,Neutral (N=0),0.1857587614431529,0.0
TRAITPOLMF1D_W36,female,0.208531497586549,Neutral (N=0),0.208531497586549,0.0
TRAITPOLMF1E_W36,male,0.30372546813737455,Neutral (N=0),0.30372546813737455,0.0
TRAITPOLMF1E_W36,female,0.26737783313737457,Neutral (N=0),0.26737783313737457,0.0
TRAITPOLMF1F_W36,male,0.06728304932716953,Neutral (N=0),0.06728304932716953,0.0
TRAITPOLMF1F_W36,female,0.07118037573614451,Neutral (N=0),0.07118037573614451,0.0
TRAITPOLMF1G_W36,male,0.1984767652849596,Neutral (N=0),0.1984767652849596,0.0
TRAITPOLMF1G_W36,female,0.20849654791503464,Neutral (N=0),0.20849654791503464,0.0
TRAITPOLWF1A_W36,male,0.22774252180131116,Neutral (N=0),0.22774252180131116,0.0
TRAITPOLWF1A_W36,female,0.25313619180131114,Neutral (N=0),0.25313619180131114,0.0
TRAITPOLWF1C_W36,male,0.13309940836982417,Neutral (N=0),0.13309940836982417,0.0
TRAITPOLWF1C_W36,female,0.17867734738490162,Neutral (N=0),0.17867734738490162,0.0
TRAITPOLWF1D_W36,male,0.22621981238031585,Neutral (N=0),0.22621981238031585,0.0
TRAITPOLWF1D_W36,female,0.2862797932076758,Neutral (N=0),0.2862797932076758,0.0
TRAITPOLWF1E_W36,male,0.2845647672665401,Neutral (N=0),0.2845647672665401,0.0
TRAITPOLWF1E_W36,female,0.3232482122665401,Neutral (N=0),0.3232482122665401,0.0
TRAITPOLWF1F_W36,male,0.2785949416788107,Neutral (N=0),0.2785949416788107,0.0
TRAITPOLWF1F_W36,female,0.35280469667881076,Neutral (N=0),0.35280469667881076,0.0
TRAITPOLWF1G_W36,male,0.2853898580254586,Neutral (N=0),0.2853898580254586,0.0
TRAITPOLWF1G_W36,female,0.292975239721378,Neutral (N=0),0.292975239721378,0.0
WHYNOTBIZF2A_W36,male,0.7644676128385758,Neutral (N=0),0.7644676128385758,0.0
WHYNOTBIZF2A_W36,female,0.9714009028385759,Neutral (N=0),0.9714009028385759,0.0
WHYNOTBIZF2B_W36,male,0.7995033542299385,Neutral (N=0),0.7995033542299385,0.0
WHYNOTBIZF2B_W36,female,1.1073657342299383,Neutral (N=0),1.1073657342299383,0.0
WHYNOTBIZF2D_W36,male,0.254598964210963,Neutral (N=0),0.254598964210963,0.0
WHYNOTBIZF2D_W36,female,0.08530832113101547,Neutral (N=0),0.08530832113101547,0.0
WHYNOTBIZF2F_W36,male,0.16385124569093937,Neutral (N=0),0.16385124569093937,0.0
