qkey,class_label,wasserstein,regime,neutral_wasserstein,delta_vs_neutral
NEIGHKIDS_W32,female,0.22625795340990226,Neutral (N=0),0.22625795340990226,0.0
NEIGHSAMEA_W32,male,1.99583428341049,Neutral (N=0),1.99583428341049,0.0
NEIGHSAMEA_W32,female,2.0309014270142596,Neutral (N=0),2.0309014270142596,0.0
SATLIFED_W32,male,0.5144335057826439,Neutral (N=0),0.5144335057826439,0.0
SATLIFED_W32,female,0.5022603757826442,Neutral (N=0),0.5022603757826442,0.0
SOCTRUST2_W32,male,0.42806192001251964,Neutral (N=0),0.42806192001251964,0.0
SOCTRUST2_W32,female,0.43294575001251956,Neutral (N=0),0.43294575001251956,0.0
VALUERURAL_W32,male,0.9311810806157992,Neutral (N=0),0.9311810806157992,0.0
VALUERURAL_W32,female,0.8838615906157993,Neutral (N=0),0.8838615906157993,0.0
WHADVANT_W32,male,0.8782051319087307,Neutral (N=0),0.8782051319087307,0.0
WHADVANT_W32,female,0.8323906009210429,Neutral (N=0),0.8323906009210429,0.0
WILLMOVE_W32,male,0.6441638742522433,Neutral (N=0),0.6441638742522433,0.0
WILLMOVE_W32,female,0.699796465218244,Neutral (N=0),0.699796465218244,0.0
EAT1_W34,male,0.4780200322528758,Neutral (N=0),0.4780200322528758,0.0
EAT1_W34,female,0.39914067417717725,Neutral (N=0),0.39914067417717725,0.0
EAT2_W34,male,0.7826503280522855,Neutral (N=0),0.7826503280522855,0.0
EAT2_W34,female,0.8640460180522854,Neutral (N=0),0.8640460180522854,0.0
EAT5B_W34,male,0.5655490100003723,Neutral (N=0),0.5655490100003723,0.0
EAT5B_W34,female,0.5560984800003722,Neutral (N=0),0.5560984800003722,0.0
EAT5C_W34,male,0.3546947480683905,Neutral (N=0),0.3546947480683905,0.0
EAT5C_W34,female,0.31888415193185793,Neutral (N=0),0.31888415193185793,0.0
EAT5D_W34,male,0.4147077208899703,Neutral (N=0),0.4147077208899703,0.0
EAT5D_W34,female,0.3585999014510486,Neutral (N=0),0.3585999014510486,0.0
EVOBIOA_W34,male,0.1572882899999104,Neutral (N=0),0.1572882899999104,0.0
EVOBIOA_W34,female,0.2327435899999104,Neutral (N=0),0.2327435899999104,0.0
EVOBIOB_W34,male,0.4804412900000208,Neutral (N=0),0.4804412900000208,0.0
EVOBIOB_W34,female,0.34557167000002076,Neutral (N=0),0.34557167000002076,0.0
EVOPERS3_W34,male,0.8153991499989842,Neutral (N=0),0.8153991499989842,0.0
EVOPERS3_W34,female,0.8756721899989843,Neutral (N=0),0.8756721899989843,0.0
EVOTHREE_W34,male,0.38033194000000003,Neutral (N=0),0.38033194000000003,0.0
EVOTHREE_W34,female,0.42115334000000004,Neutral (N=0),0.42115334000000004,0.0
FUD22_W34,male,0.8371267200232134,Neutral (N=0),0.8371267200232134,0.0
FUD22_W34,female,0.8787446000232133,Neutral (N=0),0.8787446000232133,0.0
FUD24_W34,male,0.24435550999746394,Neutral (N=0),0.24435550999746394,0.0
FUD24_W34,female,0.240954559997464,Neutral (N=0),0.240954559997464,0.0
FUD33B_W34,male,0.20762830999998758,Neutral (N=0),0.20762830999998758,0.0
FUD33B_W34,female,0.19700395802993553,Neutral (N=0),0.19700395802993553,0.0
FUD35_W34,male,0.5032160713428655,Neutral (N=0),0.5032160713428655,0.0
FUD35_W34,female,0.4635092413428654,Neutral (N=0),0.4635092413428654,0.0
FUD37A_W34,male,0.6591671498768219,Neutral (N=0),0.6591671498768219,0.0
FUD37A_W34,female,0.6930744168280957,Neutral (N=0),0.6930744168280957,0.0
FUD37B_W34,male,0.7920436279226477,Neutral (N=0),0.7920436279226477,0.0
FUD37B_W34,female,1.0274164300019657,Neutral (N=0),1.0274164300019657,0.0
FUD37C_W34,male,0.7565555824328368,Neutral (N=0),0.7565555824328368,0.0
FUD37C_W34,female,0.6557884134405084,Neutral (N=0),0.6557884134405084,0.0
BETTERBIZ1F2D_W36,male,0.18721682812785187,Neutral (N=0),0.18721682812785187,0.0
BETTERBIZ1F2D_W36,female,0.17150723171510598,Neutral (N=0),0.17150723171510598,0.0
BETTERBIZ1F2E_W36,male,0.25962273999986485,Neutral (N=0),0.25962273999986485,0.0
BETTERBIZ1F2E_W36,female,0.24489977499986493,Neutral (N=0),0.24489977499986493,0.0
BETTERBIZ1F2H_W36,male,0.17930737999999996,Neutral (N=0),0.17930737999999996,0.0
BETTERBIZ1F2H_W36,female,0.196722185,Neutral (N=0),0.196722185,0.0
BETTERBIZ2F2C_W36,male,0.13595496999992357,Neutral (N=0),0.13595496999992357,0.0
BETTERBIZ2F2C_W36,female,0.1397511299999235,Neutral (N=0),0.1397511299999235,0.0
BETTERBIZ2F2E_W36,male,0.14045078500003425,Neutral (N=0),0.14045078500003425,0.0
BETTERBIZ2F2E_W36,female,0.13664998500003425,Neutral (N=0),0.13664998500003425,0.0
BETTERBIZ2F2F_W36,male,0.24453006999995658,Neutral (N=0),0.24453006999995658,0.0
BETTERBIZ2F2F_W36,female,0.22935430499995657,Neutral (N=0),0.22935430499995657,0.0
BETTERPOL1F1B_W36,male,0.280683169999988,Neutral (N=0),0.280683169999988,0.0
BETTERPOL1F1B_W36,female,0.38009808880097284,Neutral (N=0),0.38009808880097284,0.0
